Equilibrium Type,Allow Abandon and Defaults,CARA Alpha,Costs Multiplier,Court Signal Sigma,Damages Signal Shaping,Detailed Signal Reporting,Fee Regime,Fee Shifting Multiplier,Fee Shifting Rule,Filing and Answering,Information Level,Integration Method,Issue,Liability Signal Shaping,Noise to Produce Case Strength,Number of Court Signals,Number of Offers,Number of Signals,Party Signal Sigma,Probability Truly Liable,Proportion of Costs at Beginning,Quadrature Order,Quality Distribution,Quality-Truth Link,Relative Costs,Risk Aversion,Signal Structure,Specification,Filter,GroupName,OptionSetName,Exploitability,Calculation Time,P Files,D Answers,P Offer,D Offer,Trial,P Win Probability,P Wealth,D Wealth,Total Wealth,Wealth Loss,P Welfare,D Welfare,Pre-Dispute Social Welfare Loss,Social Welfare Loss,Opportunity Cost,Harm Cost,Truly Liable Harm Cost,Truly Not Liable Harm Cost,Expenditures,Defendant Excess Net Monetary Burden,Plaintiff Net Recovery Shortfall,Value If Settled,No Suit,No Answer,Settles,P Abandons,D Defaults,Mutual Give-Up Probability Before 50/50 Allocation,P Loses,P Wins,Appropriation,Reaches Bargaining,Settlement Unconditional,Settlement Conditional on Reaching Bargaining,Real Litigation Costs,Liability Transfer to Plaintiff,Fee-Shifting Transfer to Plaintiff,Total Net Transfer to Plaintiff,Meritorious-Plaintiff Net Recovery Shortfall,Nonliable-Defendant Net Burden,Liable-Defendant Excess Net Burden Above Damages,Net Outcome Fidelity Loss,Plaintiff shortfall contribution,Nonliable defendant contribution,Liable defendant contribution,Outcome Error Before Legal Costs and Fee Transfers,Gross error meritorious underpayment,Gross error nonliable payment,Comparison Fee Rule,Comparison Family,Fee Shifting Trigger,Fees After Nonanswer
Only Eq,true,0,0.5,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-0.5__Fee-American,-1.7760000000000001E-15,4,0.82186999999999999,0.64523799999999998,0.85699099999999995,0.14300599999999999,0.64523799999999998,0.49999399999999999,10.389200000000001,9.4039699999999993,19.793199999999999,0.206819,10.389200000000001,9.4039699999999993,0,0.206819,0,0,0,0,0.206819,0.22117200000000001,0.20072300000000001,,0.17813000000000001,0.17663200000000001,0,0,0,0,0.32262299999999999,0.32261499999999999,0,0.645238,0,0,0.206819,0.499247,-0,0.499247,0.401452,0.378228,0.0641123,0.421895,0.200726,0.189114,0.03205615,0.28219255,0.141471,0.14072155,American,baseline,,
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-0.5__Fee-British,-1.7760000000000001E-15,4,0.91954999999999998,0.636467,0.65636099999999997,0.050000000000000003,0.44122499999999998,0.49999500000000002,10.4114,9.4057200000000005,19.8171,0.18288499999999999,10.4114,9.4057200000000005,0,0.18288499999999999,0,0,0,0,0.18288499999999999,0.22511400000000001,0.17805499999999999,0.050000000000000003,0.080449999999999994,0.28308299999999997,0.195243,0,0,0,0.22061500000000001,0.22061,0,0.636467,0.195243,0.306760601885094,0.18288499999999999,0.51345515,-0.00000075,0.5134544,0.356114,0.36572,0.0845049,0.403169,0.178057,0.18286,0.04225245,0.281698195,0.13412057,0.147577625,Trial Fee-Shifting,baseline,,
Only Eq,true,0,0.5,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,3,0.71569000000000005,0.71569000000000005,0.94999999999999996,0.39651999999999998,0.44122499999999998,0.49999500000000002,10.394600000000001,9.4318799999999996,19.826499999999999,0.173537,10.394600000000001,9.4318799999999996,0,0.173537,0,0,0,0,0.173537,0.20885999999999999,0.191968,0.94999999999999996,0.28431000000000001,0,0.27446500000000001,0,0,0,0.22061500000000001,0.22061,0,0.71569,0.274465,0.383497044809904,0.173537,0.48135175,-0.00000075,0.481351,0.38394,0.322292,0.0954261,0.400828,0.19197,0.161146,0.04771305,0.2846684,0.151657125,0.133011275,Complete Fee-Shifting,baseline,Trial and unilateral exit,true
Only Eq,true,2,0.5,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,Moderate symmetric risk aversion,All,,Specification-ModerateRiskAversion__Cost-0.5__Fee-American,0,3,1,1,0.52543099999999998,0.46428599999999998,0.21979499999999999,0.55049499999999996,10.419700000000001,9.3973099999999992,19.817,0.18296899999999999,1000.08,999.36500000000001,0,0.18296899999999999,0,0,0,0,0.18296899999999999,0.23754800000000001,0.20832700000000001,0.44723800000000002,0,0,0.70553500000000002,0,0.0746696,0,0.098799100000000001,0.12099600000000001,0,1,0.705535,0.705535,0.18296899999999999,0.51120766233,0,0.51120766233,0.416659,0.436512,0.0385788,0.445875,0.2083295,0.218256,0.0192894,0.335100908338,0.161945479466,0.173155428872,American,baseline,,
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,Moderate symmetric risk aversion,All,,Specification-ModerateRiskAversion__Cost-0.5__Fee-British,-6.2529999999999997E-13,3,0.82186999999999999,0.58607399999999998,0.657551,0.17822399999999999,0.120924,0.496112,10.430300000000001,9.4459499999999998,19.876300000000001,0.123734,1000.0599999999999,999.298,0,0.123734,0,0,0,0,0.123734,0.18362600000000001,0.17636599999999999,0.31845299999999999,0.17813000000000001,0.23579600000000001,0.26507700000000001,0.0791073,0.1209652,0.023104400000000001,0.060932,0.059991700000000002,0,0.586074,0.265077,0.452292713889372,0.123734,0.501167465881,-0.000141045,0.501026420881,0.352737,0.330867,0.0363806,0.359992,0.1763685,0.1654335,0.0181903,0.278341449937,0.138585274285,0.139756175652,Trial Fee-Shifting,baseline,,
Only Eq,true,2,0.5,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,Moderate symmetric risk aversion,All,,Specification-ModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-1.1369999999999999E-13,3,1,1,0.44021100000000002,0.55328299999999997,0.10199800000000001,0.50263000000000002,10.4148,9.4198599999999999,19.834700000000002,0.1653,1000.0700000000001,999.35500000000002,0,0.1653,0,0,0,0,0.1653,0.21133399999999999,0.19815199999999999,0.49681700000000001,0,0,0.89800199999999997,0,0,0,0.050730699999999997,0.051267300000000002,0,1,0.898002,0.898002,0.1653,0.497409959634,0.00008049,0.497490449634,0.396309,0.391241,0.0314227,0.409486,0.1981545,0.1956205,0.01571135,0.314366177604,0.158477192014,0.15588898559,Complete Fee-Shifting,baseline,Trial and unilateral exit,true
Only Eq,true,0,1,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-1__Fee-American,8.8820000000000011E-16,4,0.80894699999999997,0.43576799999999999,0.67599399999999998,0.050000000000000003,0.352327,0.43887399999999999,10.357799999999999,9.3498099999999997,19.707599999999999,0.29240500000000003,10.357799999999999,9.3498099999999997,0,0.29240500000000003,0,0,0,0,0.29240500000000003,0.24967700000000001,0.21643399999999999,0.050000000000000003,0.191053,0.37317899999999998,0.083440799999999996,0,0,0,0.19769999999999999,0.15462699999999999,0,0.435768,0.0834408,0.191479870022581,0.29240500000000003,0.53197804,-0,0.53197804,0.432873,0.44374,0.0556077,0.466111,0.2164365,0.22187,0.02780385,0.277564485,0.122791735,0.15477275,American,baseline,,
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-1__Fee-British,8.8820000000000011E-16,4,0.82186999999999999,0.43881500000000001,0.52681500000000003,0.050000000000000003,0.25620500000000002,0.49999700000000002,10.358599999999999,9.3754600000000003,19.734000000000002,0.26596399999999998,10.358599999999999,9.3754600000000003,0,0.26596399999999998,0,0,0,0,0.26596399999999998,0.24568899999999999,0.20886199999999999,0.050000000000000003,0.17813000000000001,0.38305499999999998,0.18260999999999999,0,0,0,0.12810299999999999,0.12810199999999999,0,0.438815,0.18261,0.416143477319599,0.26596399999999998,0.5202875,-0.0000003,0.5202872,0.417729,0.396443,0.0949314,0.454551,0.2088645,0.1982215,0.0474657,0.2774256575,0.1285675575,0.1488581,Trial Fee-Shifting,baseline,,
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-1__Fee-British__ExitFees-AllUnilateralExits,1.7760000000000001E-15,3,0.60758999999999996,0.60758999999999996,0.94999999999999996,0.58299400000000001,0.25620500000000002,0.49999700000000002,10.3323,9.4085099999999997,19.7409,0.25913799999999998,10.3323,9.4085099999999997,0,0.25913799999999998,0,0,0,0,0.25913799999999998,0.23929800000000001,0.231817,0.94999999999999996,0.39240999999999998,0,0.351385,0,0,0,0.12810299999999999,0.12810199999999999,0,0.60759,0.351385,0.578325844730822,0.25913799999999998,0.46191775,-0.0000003,0.46191745,0.46364,0.329045,0.149548,0.471115,0.23182,0.1645225,0.074774,0.2848421,0.1614607,0.1233814,Complete Fee-Shifting,baseline,Trial and unilateral exit,true
Only Eq,true,2,1,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,Moderate symmetric risk aversion,All,,Specification-ModerateRiskAversion__Cost-1__Fee-American,-5.6840000000000001E-14,3,1,1,0.49999300000000002,0.49999500000000002,0.118738,0.499996,10.3322,9.3322000000000003,19.664400000000001,0.335621,1000.0599999999999,999.28099999999995,0,0.335621,0,0,0,0,0.335621,0.26650400000000002,0.25578699999999999,0.49999300000000002,0,0,0.88126199999999999,0,0,0,0.059369499999999999,0.059368600000000001,0,1,0.881262,0.881262,0.335621,0.499993431166,-0,0.499993431166,0.511581,0.511572,0.0214296,0.522291,0.2557905,0.255786,0.0107148,0.343765821213,0.171885075244,0.171880745969,American,baseline,,
Only Eq,true,2,1,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,Moderate symmetric risk aversion,All,,Specification-ModerateRiskAversion__Cost-1__Fee-British,-5.1160000000000006E-13,4,0.71569000000000005,0.46029799999999998,0.64347299999999996,0.37725999999999998,0.022724999999999999,0.56394999999999995,10.361800000000001,9.4550199999999993,19.816800000000001,0.18321599999999999,1000.0599999999999,999.34900000000005,0,0.18321599999999999,0,0,0,0,0.18321599999999999,0.18082500000000001,0.22387399999999999,0.55000000000000004,0.28431000000000001,0.25539200000000001,0.171876,0.156779,0.108919,0,0.0099090099999999993,0.012815500000000001,0,0.460298,0.171876,0.373401578977097,0.18321599999999999,0.4716583,0.000871947,0.472530247,0.447754,0.328143,0.0335025,0.404699,0.223877,0.1640715,0.01675125,0.286122075,0.157230525,0.12889155,Trial Fee-Shifting,baseline,,
Only Eq,true,2,1,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,Moderate symmetric risk aversion,All,,Specification-ModerateRiskAversion__Cost-1__Fee-British__ExitFees-AllUnilateralExits,-3.9789999999999995E-13,3,0.71569000000000005,0.71569000000000005,0.62108600000000003,0.68110700000000002,0.035021999999999998,0.56188400000000005,10.3378,9.4369700000000005,19.774799999999999,0.225213,1000.05,999.25900000000001,0,0.225213,0,0,0,0,0.225213,0.20387,0.24074100000000001,0.669323,0.28431000000000001,0,0.638652,0.03564484,0.00637128,0.0030930799999999998,0.0153435,0.019678000000000001,0,0.71569,0.638652,0.892358423339714,0.225213,0.453513752596,-0.003090684,0.450423068596,0.481489,0.332732,0.0750036,0.444611,0.2407445,0.166366,0.0375018,0.297560282221,0.172021972106,0.125538310115,Complete Fee-Shifting,baseline,Trial and unilateral exit,true
Only Eq,true,0,2,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-2__Fee-American,-2.6650000000000001E-15,4,0.71569000000000005,0.256193,0.40551599999999999,0.050000000000000003,0.118738,0.499996,10.275399999999999,9.3617799999999995,19.6372,0.36280800000000002,10.275399999999999,9.3617799999999995,0,0.36280800000000002,0,0,0,0,0.36280800000000002,0.23644699999999999,0.27476499999999998,0.050000000000000003,0.28431000000000001,0.45949699999999999,0.13745499999999999,0,0,0,0.059369499999999999,0.059368600000000001,0,0.256193,0.137455,0.536529101107368,0.36280800000000002,0.52573835,-0,0.52573835,0.549536,0.430029,0.0428593,0.511212,0.274768,0.2150145,0.02142965,0.27623418,0.12524658,0.1509876,American,baseline,,
Only Eq,true,0,2,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-2__Fee-British,-1.7760000000000001E-15,4,0.71569000000000005,0.281335,0.47399000000000002,0.050000000000000003,0.097638000000000003,0.50893600000000006,10.2721,9.3702100000000002,19.642299999999999,0.35769000000000001,10.2721,9.3702100000000002,0,0.35769000000000001,0,0,0,0,0.35769000000000001,0.244639,0.270625,0.050000000000000003,0.28431000000000001,0.43435499999999999,0.13212299999999999,0.02717626,0.02439846,0.0034097200000000002,0.047946299999999997,0.049691300000000001,0,0.281335,0.132123,0.469628734426929,0.35769000000000001,0.51505091,0.001047,0.51609791,0.541258,0.407802,0.0814723,0.515264,0.270629,0.203901,0.04073615,0.2761457225,0.1305463225,0.1455994,Trial Fee-Shifting,baseline,,
Only Eq,true,0,2,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-2__Fee-British__ExitFees-AllUnilateralExits,8.8820000000000011E-16,3,0.528837,0.528837,0.94999999999999996,0.75050899999999998,0.10222000000000001,0.48069000000000001,10.244,9.3773800000000005,19.621400000000001,0.37863400000000003,10.244,9.3773800000000005,0,0.37863400000000003,0,0,0,0,0.37863400000000003,0.28246500000000002,0.29656500000000002,0.94999999999999996,0.471163,0,0.41161700000000001,0.0150007,0,0,0.0530838,0.049135999999999999,0,0.528837,0.411617,0.778343799696315,0.37863400000000003,0.44017215,-0.00686889,0.43330326,0.593137,0.339609,0.225319,0.57903,0.2965685,0.1698045,0.1126595,0.290963475,0.1753944,0.115569075,Complete Fee-Shifting,baseline,Trial and unilateral exit,true
Only Eq,true,2,2,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,Moderate symmetric risk aversion,All,,Specification-ModerateRiskAversion__Cost-2__Fee-American,0,4,0.60758999999999996,0.15437699999999999,0.37753599999999998,0.050000000000000003,0.028485,0.53145399999999998,10.2995,9.4548400000000008,19.754300000000001,0.24568100000000001,1000.05,999.327,0,0.24568100000000001,0,0,0,0,0.24568100000000001,0.173233,0.26854699999999998,0.050000000000000003,0.39240999999999998,0.45321299999999998,0.089530200000000004,0.018890465,0.017471765,0.00562073,0.0133464,0.0151383,0,0.154377,0.0895302,0.579945199090538,0.24568100000000001,0.490299575,0,0.490299575,0.537102,0.328945,0.0175174,0.44178,0.268551,0.1644725,0.0087587,0.2777818475,0.1437398225,0.134042025,American,baseline,,
Only Eq,true,2,2,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,Moderate symmetric risk aversion,All,,Specification-ModerateRiskAversion__Cost-2__Fee-British,2.8419999999999999E-13,3,0.71569000000000005,0.30368099999999998,0.49979000000000001,0.39802599999999999,0.003545,0.432508,10.331899999999999,9.3601299999999998,19.6921,0.30793799999999999,1000.0599999999999,999.24000000000001,0,0.30793799999999999,0,0,0,0,0.30793799999999999,0.232764,0.25419999999999998,0.45000000000000001,0.28431000000000001,0.41200900000000001,0.190913,0.0606877,0.0485352,0,0.00201176,0.0015332,0,0.303681,0.190913,0.628662972000224,0.30793799999999999,0.54798825,-0.000287136,0.547701114,0.508407,0.444457,0.0210659,0.486964,0.2542035,0.2222285,0.01053295,0.29208115,0.122045075,0.170036075,Trial Fee-Shifting,baseline,,
Only Eq,true,2,2,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,Moderate symmetric risk aversion,All,,Specification-ModerateRiskAversion__Cost-2__Fee-British__ExitFees-AllUnilateralExits,2.8419999999999999E-13,3,0.397397,0.397397,0.69384199999999996,0.83045400000000003,0.0043249999999999999,0.73655099999999996,10.1663,9.59267,19.759,0.241033,1000.03,999.346,0,0.241033,0,0,0,0,0.241033,0.144286,0.36185,0.78141899999999997,0.602603,0,0.37018400000000001,0.0228875,0,0,0.00113948,0.0031857999999999999,0,0.397397,0.370184,0.931521878625153,0.241033,0.292454611096,-0.005638458,0.286816153096,0.72371,0.1793,0.109272,0.506136,0.361855,0.08965,0.054636,0.330932289134,0.269237604685,0.061694684449,Complete Fee-Shifting,baseline,Trial and unilateral exit,true
Only Eq,true,0,4,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-4__Fee-American,-3.5529999999999999E-15,4,0.60758999999999996,0.11798699999999999,0.305836,0.14999999999999999,0.01404,0.52934199999999998,10.1463,9.4014900000000008,19.547799999999999,0.45219399999999998,10.1463,9.4014900000000008,0,0.45219399999999998,0,0,0,0,0.45219399999999998,0.20647699999999999,0.37618699999999999,0.14999999999999999,0.39240999999999998,0.48960300000000001,0.083724400000000004,0.01052335,0.00969918,0.0037144399999999998,0.0066079199999999998,0.0074317999999999997,0,0.117987,0.0837244,0.709606990600659,0.45219399999999998,0.51929264,0,0.51929264,0.752384,0.394395,0.0185535,0.582664,0.376192,0.1971975,0.00927675,0.281495615,0.131099735,0.15039588,American,baseline,,
Only Eq,true,0,4,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-4__Fee-British,8.442E-07,4,0.49998999999999999,0.072609800000000002,0.35752099999999998,0.050000000000000003,0.011403999999999999,0.60118099999999997,10.1348,9.50793,19.642800000000001,0.35724400000000001,10.1348,9.50793,0,0.35724400000000001,0,0,0,0,0.35724400000000001,0.150231,0.38577499999999998,0.050000000000000003,0.50000999999999995,0.42737999999999998,0.038374400000000003,0.020094885,0.002736745,0.0022243699999999998,0.0045480499999999997,0.0068557999999999996,0,0.0726098,0.0383744,0.528501662310046,0.35724400000000001,0.438891265,0.0027693,0.441660565,0.771561,0.277569,0.022889,0.536006,0.3857805,0.1387845,0.0114445,0.28451804,0.1728118875,0.1117061525,Trial Fee-Shifting,baseline,,
Only Eq,true,0,4,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-4__Fee-British__ExitFees-AllUnilateralExits,3.5529999999999999E-15,3,0.44045400000000001,0.44045400000000001,0.94999999999999996,0.86877000000000004,0.028899999999999999,0.46667599999999998,10.1037,9.3330599999999997,19.436800000000002,0.56322499999999998,10.1037,9.3330599999999997,0,0.56322499999999998,0,0,0,0,0.56322499999999998,0.35681400000000002,0.40567900000000001,0.94999999999999996,0.55954599999999999,0,0.40070099999999997,0.0108537,0,0,0.0154129,0.0134868,0,0.440454,0.400701,0.90974539906551,0.56322499999999998,0.39415275,-0.00882354,0.38532921,0.811369,0.343871,0.369757,0.762493,0.4056845,0.1719355,0.1848785,0.304132375,0.2049886,0.099143775,Complete Fee-Shifting,baseline,Trial and unilateral exit,true
Only Eq,true,2,4,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,Moderate symmetric risk aversion,All,,Specification-ModerateRiskAversion__Cost-4__Fee-American,5.6840000000000001E-14,3,0.28428999999999999,0.031194699999999999,0.25348100000000001,0.16655800000000001,0.0009990000000000001,0.70027799999999996,10.087199999999999,9.7223400000000009,19.8095,0.19048899999999999,1000.02,999.66499999999996,0,0.19048899999999999,0,0,0,0,0.19048899999999999,0.0587996,0.42589100000000002,0.19502700000000001,0.71570999999999996,0.25309500000000001,0.0189467,0.0103926,0.000856517,0,0.00029938000000000002,0.00069950000000000003,0,0.0311947,0.0189467,0.607369200537271,0.19048899999999999,0.2583461350609,0,0.2583461350609,0.851792,0.11564,0.0019583,0.4846906,0.425896,0.05782,0.00097915,0.341375415767,0.291513361939,0.049862053828,American,baseline,,
Only Eq,true,2,4,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,Moderate symmetric risk aversion,All,,Specification-ModerateRiskAversion__Cost-4__Fee-British,2.2739999999999997E-13,3,0.58576899999999998,0.103495,0.352551,0.34336499999999998,5.3959999999999998E-05,0.5,10.1663,9.4200700000000008,19.586400000000001,0.41362300000000002,1000.03,999.30700000000002,0,0.41362300000000002,0,0,0,0,0.41362300000000002,0.191159,0.36985299999999999,0.34999999999999998,0.41423100000000002,0.48227399999999998,0.094040899999999997,0.00681329,0.00258656,0,2.6979100000000001E-05,2.6979E-05,0,0.103495,0.0940409,0.9086516256824,0.41362300000000002,0.517801854,-0.00000000012,0.51780185388,0.739715,0.380245,0.0020683,0.561012,0.3698575,0.1901225,0.00103415,0.287804449,0.1349998185,0.1528046305,Trial Fee-Shifting,baseline,,
Only Eq,true,2,4,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,10,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Moderately Risk Averse,Continuous merits,Moderate symmetric risk aversion,All,,Specification-ModerateRiskAversion__Cost-4__Fee-British__ExitFees-AllUnilateralExits,0.00022790000000000001,3,0,0,,,0,,10,10,20,0,1000,1000,0,0,0,0,0,0,0,0,0.49999300000000002,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0.499993,0.5,0,0,0.5,0.5,0,Complete Fee-Shifting,baseline,Trial and unilateral exit,true
Only Eq,true,0,1,0.2000000000,Identity,true,American,0,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,15,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-1__Fee-American__Offers-15,-8.8820000000000011E-16,7,0.71569000000000005,0.34429399999999999,0.82730400000000004,0.083605600000000002,0.34429399999999999,0.43179600000000001,10.3611,9.3766499999999997,19.7377,0.26228600000000002,10.3611,9.3766499999999997,0,0.26228600000000002,0,0,0,0,0.26228600000000002,0.23089699999999999,0.216588,,0.28431000000000001,0.371396,0,0,0,0,0.195629,0.14866499999999999,0,0.344294,0,0,0.26228600000000002,0.520061,-0,0.520061,0.433181,0.408792,0.0529965,0.447485,0.2165905,0.204396,0.02649825,0.2750735,0.127505,0.1475685,American,baseline-offers-15,,
Only Eq,true,0,1,0.2000000000,Identity,true,British,1,English,Endogenous,1x,Gauss-Legendre,Liability,Identity,N/A,2,15,10,0.2000000000,0.5,0.5,64,Uniform [0..1] continuous quality,T | Q ~ Bernoulli(Q),1,Risk Neutral,Continuous merits,Baseline,All,,Specification-Baseline__Cost-1__Fee-British__Offers-15,8.8820000000000011E-16,9,0.71569000000000005,0.34429399999999999,0.65074299999999996,0.033333300000000003,0.25620500000000002,0.49999700000000002,10.3566,9.4074899999999992,19.764099999999999,0.23585900000000001,10.3566,9.4074899999999992,0,0.23585900000000001,0,0,0,0,0.23585900000000001,0.224329,0.211864,0.033333300000000003,0.28431000000000001,0.371396,0.088089600000000004,0,0,0,0.12810299999999999,0.12810199999999999,0,0.344294,0.0880896,0.25585575118939,0.23585900000000001,0.50243431706368,-0.0000003,0.50243401706368,0.423734,0.353723,0.0949314,0.436193,0.211867,0.1768615,0.0474657,0.274098067181,0.135830835892,0.138267231289,Trial Fee-Shifting,baseline-offers-15,,
