"OptionSetName","Risk Aversion","CARA Alpha","Fee Rule","Specification","Fee Regime","Offers","Party Signals","Court Signals","Requested Priors","Attempted Solves","Inexact Attempts","Exact Attempts","Verified Recoveries","Distinct Reported Strategy Profiles","Equilibrium","Equilibrium Recovery Count","Recovery Share of Verified Recoveries","Verification Status","Distinctness Criterion","Exploitability","Original Report Exploitability","Calculation Seconds","P Files","D Answers","P Offer","D Offer","Settles","P Abandons (Mutual Give-Up Allocated)","D Defaults (Mutual Give-Up Allocated)","Mutual Give-Up Probability Before 50/50 Allocation","Trial","P Loses","P Wins","Expenditures","Meritorious-Plaintiff Net Recovery Shortfall","Nonliable-Defendant Net Burden","Liable-Defendant Excess Net Burden Above Damages","Defendant Excess Net Monetary Burden","Plaintiff Net Recovery Shortfall","Net Outcome Fidelity Loss","Total Wealth","Source File","Plaintiff shortfall contribution","Nonliable defendant contribution","Liable defendant contribution","Outcome Error Before Legal Costs and Fee Transfers","Real Litigation Costs","Does Not File","Does Not Answer"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","2","1","0.02","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","0","-5.1160000000000006E-13","78908","0.71569000000000005","0.46029799999999998","0.64307199999999998","0.37584099999999998","0.171876","0.156779","0.108919","0","0.022724999999999999","0.0099090099999999993","0.012815500000000001","0.18321599999999999","0.44775399999999999","0.32814300000000002","0.033502499999999998","0.18082500000000001","0.22387399999999999","0.40469900000000003","19.816800000000001","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq2.csv","0.22387699999999999","0.16407150000000001","0.016751249999999999","0.28612207499999998","0.18321599999999999","0.28431000000000001","0.25539200000000001"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","3","3","0.059999999999999998","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","0","-5.1160000000000006E-13","78908","0.71569000000000005","0.46029799999999998","0.64347299999999996","0.37584099999999998","0.171876","0.156779","0.108919","0","0.022724999999999999","0.0099090099999999993","0.012815500000000001","0.18321599999999999","0.44775399999999999","0.32814300000000002","0.033502499999999998","0.18082500000000001","0.22387399999999999","0.40469900000000003","19.816800000000001","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq3.csv","0.22387699999999999","0.16407150000000001","0.016751249999999999","0.28612207499999998","0.18321599999999999","0.28431000000000001","0.25539200000000001"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","4","5","0.10000000000000001","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","0","5.1649999999999997E-06","78909","0.71569000000000005","0.46029799999999998","0.64347299999999996","0.37733299999999997","0.171876","0.156779","0.108919","0","0.022724999999999999","0.0099090099999999993","0.012815500000000001","0.18321599999999999","0.44775399999999999","0.32814300000000002","0.033502499999999998","0.18082500000000001","0.22387399999999999","0.40469900000000003","19.816800000000001","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq4.csv","0.22387699999999999","0.16407150000000001","0.016751249999999999","0.28612207499999998","0.18321599999999999","0.28431000000000001","0.25539200000000001"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","5","2","0.040000000000000001","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","3.4106051316484809E-13","0.0073140000000000002","78909","0.75463400000000003","0.39530300000000002","0.56560699999999997","0.27242300000000003","0.14172799999999999","0.124887","0.096335299999999999","0","0.032351999999999999","0.016864400000000002","0.0154872","0.182196","0.393928","0.37666899999999998","0.0297842","0.20322899999999999","0.196962","0.40019099999999996","19.817799999999998","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq5.csv","0.196964","0.18833449999999999","0.0148921","0.28162618649499993","0.182196","0.245366","0.35933199999999998"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","6","1","0.02","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","0","0.0063229999999999996","78909","0.71569000000000005","0.46029799999999998","0.64254900000000004","0.37767299999999998","0.171876","0.156779","0.108919","0","0.022724999999999999","0.0099090099999999993","0.012815500000000001","0.18321599999999999","0.44775399999999999","0.32814300000000002","0.033502499999999998","0.18082500000000001","0.22387399999999999","0.40469900000000003","19.816800000000001","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq6.csv","0.22387699999999999","0.16407150000000001","0.016751249999999999","0.28612207499999998","0.18321599999999999","0.28431000000000001","0.25539200000000001"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","7","1","0.02","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","0","0.0055430000000000002","78909","0.71569000000000005","0.46029799999999998","0.64347299999999996","0.37767299999999998","0.171876","0.156779","0.108919","0","0.022724999999999999","0.0099090099999999993","0.012815500000000001","0.18321599999999999","0.44775399999999999","0.32814300000000002","0.033502499999999998","0.18082500000000001","0.22387399999999999","0.40469900000000003","19.816800000000001","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq7.csv","0.22387699999999999","0.16407150000000001","0.016751249999999999","0.28612207499999998","0.18321599999999999","0.28431000000000001","0.25539200000000001"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","8","12","0.23999999999999999","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","2.2737367544323206E-13","0.0086130000000000009","78909","0.75463400000000003","0.39530300000000002","0.56437300000000001","0.27242300000000003","0.14172799999999999","0.124887","0.096335299999999999","0","0.032351999999999999","0.016864400000000002","0.0154872","0.182196","0.393928","0.37666899999999998","0.0297842","0.20322899999999999","0.196962","0.40019099999999996","19.817799999999998","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq8.csv","0.196964","0.18833449999999999","0.0148921","0.28162618649499993","0.182196","0.245366","0.35933199999999998"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","9","1","0.02","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","3.4106051316484809E-13","0.01026","78909","0.75463400000000003","0.39530300000000002","0.56428199999999995","0.27242300000000003","0.14172799999999999","0.124887","0.096335299999999999","0","0.032351999999999999","0.016864400000000002","0.0154872","0.182196","0.393928","0.37666899999999998","0.0297842","0.20322899999999999","0.196962","0.40019099999999996","19.817799999999998","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq9.csv","0.196964","0.18833449999999999","0.0148921","0.28162618649499993","0.182196","0.245366","0.35933199999999998"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","10","1","0.02","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","0","0.0098250000000000004","78909","0.71569000000000005","0.46029799999999998","0.64254900000000004","0.37725999999999998","0.171876","0.156779","0.108919","0","0.022724999999999999","0.0099090099999999993","0.012815500000000001","0.18321599999999999","0.44775399999999999","0.32814300000000002","0.033502499999999998","0.18082500000000001","0.22387399999999999","0.40469900000000003","19.816800000000001","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq10.csv","0.22387699999999999","0.16407150000000001","0.016751249999999999","0.28612207499999998","0.18321599999999999","0.28431000000000001","0.25539200000000001"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","11","3","0.059999999999999998","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","2.2737367544323206E-13","0.0106","78910","0.75463400000000003","0.39530300000000002","0.56581000000000004","0.27242300000000003","0.14172799999999999","0.124887","0.096335299999999999","0","0.032351999999999999","0.016864400000000002","0.0154872","0.182196","0.393928","0.37666899999999998","0.0297842","0.20322899999999999","0.196962","0.40019099999999996","19.817799999999998","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq11.csv","0.196964","0.18833449999999999","0.0148921","0.28162618649499993","0.182196","0.245366","0.35933199999999998"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","12","1","0.02","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","2.2737367544323206E-13","0.014109999999999999","78910","1","0.71570299999999998","0.41214499999999998","0.27055000000000001","0.45141399999999998","0.06458875","0.17367175000000001","0.040397500000000003","0.026027999999999999","0.0142054","0.011822600000000001","0.26516400000000001","0.39533600000000002","0.51358700000000002","0.042160000000000003","0.27787600000000001","0.19766600000000001","0.47554200000000002","19.7348","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq12.csv","0.19766800000000001","0.25679350000000001","0.021080000000000002","0.31112800666699991","0.26516400000000001","0","0.28429700000000002"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","13","1","0.02","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","0","0.01349","78910","0.71569000000000005","0.46029799999999998","0.647532","0.37725999999999998","0.171876","0.156779","0.108919","0","0.022724999999999999","0.0099090099999999993","0.012815500000000001","0.18321599999999999","0.44775399999999999","0.32814300000000002","0.033502499999999998","0.18082500000000001","0.22387399999999999","0.40469900000000003","19.816800000000001","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq13.csv","0.22387699999999999","0.16407150000000001","0.016751249999999999","0.28612207499999998","0.18321599999999999","0.28431000000000001","0.25539200000000001"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","14","2","0.040000000000000001","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","0","0.0123","78910","0.71569000000000005","0.46029799999999998","0.64446300000000001","0.37733299999999997","0.171876","0.156779","0.108919","0","0.022724999999999999","0.0099090099999999993","0.012815500000000001","0.18321599999999999","0.44775399999999999","0.32814300000000002","0.033502499999999998","0.18082500000000001","0.22387399999999999","0.40469900000000003","19.816800000000001","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq14.csv","0.22387699999999999","0.16407150000000001","0.016751249999999999","0.28612207499999998","0.18321599999999999","0.28431000000000001","0.25539200000000001"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","15","1","0.02","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","0","0.0114","78910","0.71569000000000005","0.46029799999999998","0.64862699999999995","0.37600499999999998","0.171876","0.156779","0.108919","0","0.022724999999999999","0.0099090099999999993","0.012815500000000001","0.18321599999999999","0.44775399999999999","0.32814300000000002","0.033502499999999998","0.18082500000000001","0.22387399999999999","0.40469900000000003","19.816800000000001","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq15.csv","0.22387699999999999","0.16407150000000001","0.016751249999999999","0.28612207499999998","0.18321599999999999","0.28431000000000001","0.25539200000000001"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","16","1","0.02","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","0","0.01934","78910","0.71569000000000005","0.71569000000000005","0.66916799999999999","0.60072899999999996","0.48577700000000001","0.15850900000000001","0.050409799999999998","0","0.020993999999999999","0.0089060900000000002","0.012087799999999999","0.22100500000000001","0.53419399999999995","0.32138099999999997","0.019560000000000001","0.17047200000000001","0.26709300000000002","0.43756500000000004","19.779","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq16.csv","0.26709699999999997","0.16069049999999999","0.0097800000000000005","0.31844341316400004","0.22100500000000001","0.28431000000000001","0"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","17","2","0.040000000000000001","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","0","0.018319999999999999","78911","0.71569000000000005","0.46029799999999998","0.64446300000000001","0.37584099999999998","0.171876","0.156779","0.108919","0","0.022724999999999999","0.0099090099999999993","0.012815500000000001","0.18321599999999999","0.44775399999999999","0.32814300000000002","0.033502499999999998","0.18082500000000001","0.22387399999999999","0.40469900000000003","19.816800000000001","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq17.csv","0.22387699999999999","0.16407150000000001","0.016751249999999999","0.28612207499999998","0.18321599999999999","0.28431000000000001","0.25539200000000001"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","18","1","0.02","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","0","0.017340000000000001","78911","0.71569000000000005","0.46029799999999998","0.64446300000000001","0.37600499999999998","0.171876","0.156779","0.108919","0","0.022724999999999999","0.0099090099999999993","0.012815500000000001","0.18321599999999999","0.44775399999999999","0.32814300000000002","0.033502499999999998","0.18082500000000001","0.22387399999999999","0.40469900000000003","19.816800000000001","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq18.csv","0.22387699999999999","0.16407150000000001","0.016751249999999999","0.28612207499999998","0.18321599999999999","0.28431000000000001","0.25539200000000001"
"Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50","Moderately Risk Averse","2","Trial Fee-Shifting","Moderate symmetric risk aversion","British","10","10","2","50","99","49","50","50","19","19","1","0.02","Retained after configured equilibrium checks","Exact equality of normalized action-probability vectors","2.2737367544323206E-13","0.017670000000000002","78911","0.75463400000000003","0.39530300000000002","0.56414200000000003","0.27242300000000003","0.14172799999999999","0.124887","0.096335299999999999","0","0.032351999999999999","0.016864400000000002","0.0154872","0.182196","0.393928","0.37666899999999998","0.0297842","0.20322899999999999","0.196962","0.40019099999999996","19.817799999999998","CS004ME Specification-ModerateRiskAversion__Cost-1__Fee-British__Starts-50 -Eq19.csv","0.196964","0.18833449999999999","0.0148921","0.28162618649499993","0.182196","0.245366","0.35933199999999998"
