Specification,Costs Multiplier,Number of Offers,American OptionSetName,British OptionSetName,American Exploitability,British Exploitability,Difference (British - American) Exploitability,American Calculation Time,British Calculation Time,Difference (British - American) Calculation Time,American P Files,British P Files,Difference (British - American) P Files,American D Answers,British D Answers,Difference (British - American) D Answers,American P Offer,British P Offer,Difference (British - American) P Offer,American D Offer,British D Offer,Difference (British - American) D Offer,American Trial,British Trial,Difference (British - American) Trial,American P Win Probability,British P Win Probability,Difference (British - American) P Win Probability,American P Wealth,British P Wealth,Difference (British - American) P Wealth,American D Wealth,British D Wealth,Difference (British - American) D Wealth,American Total Wealth,British Total Wealth,Difference (British - American) Total Wealth,American Wealth Loss,British Wealth Loss,Difference (British - American) Wealth Loss,American P Welfare,British P Welfare,Difference (British - American) P Welfare,American D Welfare,British D Welfare,Difference (British - American) D Welfare,American Pre-Dispute Social Welfare Loss,British Pre-Dispute Social Welfare Loss,Difference (British - American) Pre-Dispute Social Welfare Loss,American Social Welfare Loss,British Social Welfare Loss,Difference (British - American) Social Welfare Loss,American Opportunity Cost,British Opportunity Cost,Difference (British - American) Opportunity Cost,American Harm Cost,British Harm Cost,Difference (British - American) Harm Cost,American Truly Liable Harm Cost,British Truly Liable Harm Cost,Difference (British - American) Truly Liable Harm Cost,American Truly Not Liable Harm Cost,British Truly Not Liable Harm Cost,Difference (British - American) Truly Not Liable Harm Cost,American Expenditures,British Expenditures,Difference (British - American) Expenditures,American Defendant Excess Net Monetary Burden,British Defendant Excess Net Monetary Burden,Difference (British - American) Defendant Excess Net Monetary Burden,American Plaintiff Net Recovery Shortfall,British Plaintiff Net Recovery Shortfall,Difference (British - American) Plaintiff Net Recovery Shortfall,American Value If Settled,British Value If Settled,Difference (British - American) Value If Settled,American No Suit,British No Suit,Difference (British - American) No Suit,American No Answer,British No Answer,Difference (British - American) No Answer,American Settles,British Settles,Difference (British - American) Settles,American P Abandons,British P Abandons,Difference (British - American) P Abandons,American D Defaults,British D Defaults,Difference (British - American) D Defaults,American Mutual Give-Up Probability Before 50/50 Allocation,British Mutual Give-Up Probability Before 50/50 Allocation,Difference (British - American) Mutual Give-Up Probability Before 50/50 Allocation,American P Loses,British P Loses,Difference (British - American) P Loses,American P Wins,British P Wins,Difference (British - American) P Wins,American Appropriation,British Appropriation,Difference (British - American) Appropriation,American Reaches Bargaining,British Reaches Bargaining,Difference (British - American) Reaches Bargaining,American Settlement Unconditional,British Settlement Unconditional,Difference (British - American) Settlement Unconditional,American Settlement Conditional on Reaching Bargaining,British Settlement Conditional on Reaching Bargaining,Difference (British - American) Settlement Conditional on Reaching Bargaining,American Real Litigation Costs,British Real Litigation Costs,Difference (British - American) Real Litigation Costs,American Liability Transfer to Plaintiff,British Liability Transfer to Plaintiff,Difference (British - American) Liability Transfer to Plaintiff,American Fee-Shifting Transfer to Plaintiff,British Fee-Shifting Transfer to Plaintiff,Difference (British - American) Fee-Shifting Transfer to Plaintiff,American Total Net Transfer to Plaintiff,British Total Net Transfer to Plaintiff,Difference (British - American) Total Net Transfer to Plaintiff,American Meritorious-Plaintiff Net Recovery Shortfall,British Meritorious-Plaintiff Net Recovery Shortfall,Difference (British - American) Meritorious-Plaintiff Net Recovery Shortfall,American Nonliable-Defendant Net Burden,British Nonliable-Defendant Net Burden,Difference (British - American) Nonliable-Defendant Net Burden,American Liable-Defendant Excess Net Burden Above Damages,British Liable-Defendant Excess Net Burden Above Damages,Difference (British - American) Liable-Defendant Excess Net Burden Above Damages,American Net Outcome Fidelity Loss,British Net Outcome Fidelity Loss,Difference (British - American) Net Outcome Fidelity Loss
Direct binary-state signals plus moderate risk aversion,2,10,Specification-DirectBinaryStateSignalsModerateRiskAversion__Cost-2__Fee-American,Specification-DirectBinaryStateSignalsModerateRiskAversion__Cost-2__Fee-British,-2.2739999999999997E-13,3.9789999999999995E-13,0.0000000000006253,474,2491,2017,1,0.68675799999999998,-0.313242,1,0.33216200000000001,-0.667838,0.46188600000000002,0.50103799999999998,0.039152,0.54181299999999999,0.390071,-0.151742,0.022703000000000001,0.0044320000000000002,-0.018271,0.48558299999999999,0.49905300000000002,0.01347,10.1957,10.293100000000001,0.0974000000000004,9.19069,9.3986000000000001,0.20791,19.386399999999998,19.691700000000001,0.305300000000003,0.613622,0.30833500000000003,-0.305287,1000.04,1000.05,0.0099999999999909,999.11500000000001,999.27999999999997,0.164999999999964,0,0,0,0.613622,0.30833500000000003,-0.305287,0,0,0,0,0,0,0,0,0,0,0,0,0.613622,0.30833500000000003,-0.305287,0.33937600000000001,0.14499100000000001,-0.194385,0.30851400000000001,0.21443400000000001,-0.09408,0.50197700000000001,0.45000000000000001,-0.051977,0,0.31324200000000002,0.313242,0,0.35459499999999999,0.354595,0.93557299999999999,0.20292399999999999,-0.732649,0.019880565,0.072507,0.052626435,0.021843165,0.0522992,0.030456035,0.0076983299999999998,0,-0.00769833,0.011678900000000001,0.0022201500000000002,-0.00945875,0.011024300000000001,0.0022117,-0.0088126,0,0,0,1,0.332162,-0.667838,0.935573,0.202924,-0.732649,0.935573,0.610918768552694,-0.324654231447306,0.613622,0.30833500000000003,-0.305287,0.502503592821,0.5004217,-0.002081892821,-0,-0.00000507,-0.00000507,0.502503592821,0.50041663,-0.002086962821,0.61703,0.428871,-0.188159,0.622531,0.256107,-0.366424,0.0562183,0.0338751,-0.0223432,0.64789,0.359425,-0.288465
Direct binary-state signals plus moderate risk aversion,4,10,Specification-DirectBinaryStateSignalsModerateRiskAversion__Cost-4__Fee-American,Specification-DirectBinaryStateSignalsModerateRiskAversion__Cost-4__Fee-British,-1.7050000000000001E-13,5.6840000000000001E-14,0.0000000000002273,724,592,-132,0.32639000000000001,1,0.67361,0.047603300000000001,0,-0.0476033,0.27487400000000001,,,0.17252200000000001,,,0.0013209999999999999,0,-0.001321,0.69762199999999996,,,10.090400000000001,10.4,0.3096,9.6836599999999997,9,-0.68366,19.774000000000001,19.399999999999999,-0.374000000000002,0.22598199999999999,0.59999999999999998,0.374018,1000.01,1000.1,0.0900000000000318,999.61800000000005,998.80799999999999,-0.810000000000059,0,0,0,0.22598199999999999,0.59999999999999998,0.374018,0,0,0,0,0,0,0,0,0,0,0,0,0.22598199999999999,0.59999999999999998,0.374018,0.017350000000000001,0.50000199999999995,0.482652,0.402777,0.29999900000000002,-0.102778,0.22608800000000001,,,0.67361000000000004,0,-0.67361,0.27878700000000001,1,0.721213,0.027052199999999998,0,-0.0270522,0.0180689,0,-0.0180689,0.00116089,0,-0.00116089,0,0,0,0.00039952999999999999,0,-0.00039953,0.00092179999999999996,0,-0.0009218,0,0,0,0.0476033,0,-0.0476033,0.0270522,0,-0.0270522,0.568284131562308,,,0.22598199999999999,0.59999999999999998,0.374018,0.2869858677936,1,0.7130141322064,0,0,0,0.2869858677936,1,0.7130141322064,0.805558,0.6,-0.205558,0.0312254,1,0.9687746,0.0034743,0,-0.0034743,0.420127,0.800001,0.379874
Direct binary-state signals,0.25,10,Specification-DirectBinaryStateSignals__Cost-0.25__Fee-American,Specification-DirectBinaryStateSignals__Cost-0.25__Fee-British,8.8820000000000011E-16,-8.8820000000000011E-16,-0.0000000000000018,4,4,0,1,1,0,1,1,0,0.81049300000000002,0.84567199999999998,0.035179,0.189499,0.15431900000000001,-0.03518,0.93952999999999998,0.76949299999999998,-0.170037,0.5,0.50000199999999995,0.0000019999999999,10.427300000000001,10.4336,0.0062999999999995,9.42727,9.4336500000000001,0.0063800000000001,19.854500000000002,19.8673,0.0127999999999986,0.14546500000000001,0.132712,-0.012753,10.427300000000001,10.4336,0.0062999999999995,9.42727,9.4336500000000001,0.0063800000000001,0,0,0,0.14546500000000001,0.132712,-0.012753,0,0,0,0,0,0,0,0,0,0,0,0,0.14546500000000001,0.132712,-0.012753,0.121818,0.109125,-0.012693,0.090155899999999997,0.057261100000000002,-0.0328948,0.49997200000000003,0.49997999999999998,0.000008,0,0,0,0,0,0,0.060469500000000002,0.23050699999999999,0.1700375,0,0,0,0,0,0,0,0,0,0.46976600000000002,0.384745,-0.085021,0.46976499999999999,0.38474799999999998,-0.085017,0,0,0,1,1,0,0.0604695,0.230507,0.1700375,0.0604695,0.230507,0.1700375,0.14546500000000001,0.132712,-0.012753,0.499998056854,0.49999688986,-0.000001166994,-0,0.000000225,0.000000225,0.499998056854,0.49999711486,-0.000000941994,0.180313,0.114523,-0.06579,0.180312,0.114521,-0.065791,0.0633243,0.103728,0.0404037,0.2119739,0.1663861,-0.0455878
Direct binary-state signals,0.5,10,Specification-DirectBinaryStateSignals__Cost-0.5__Fee-American,Specification-DirectBinaryStateSignals__Cost-0.5__Fee-British,2.6650000000000001E-15,1.7760000000000001E-15,-0.0000000000000009,3,5,2,1,0.96897500000000003,-0.031025,1,0.85341900000000004,-0.146581,0.66248399999999996,0.64495000000000002,-0.0175339999999999,0.14999999999999999,0.22098499999999999,0.070985,0.67361000000000004,0.37248300000000001,-0.301127,0.66871599999999998,0.50000100000000003,-0.168715,10.373900000000001,10.4056,0.031699999999999,9.3750699999999991,9.4018599999999992,0.0267900000000001,19.748999999999999,19.807400000000001,0.0584000000000024,0.25104199999999999,0.192552,-0.05849,10.373900000000001,10.4056,0.031699999999999,9.3750699999999991,9.4018599999999992,0.0267900000000001,0,0,0,0.25104199999999999,0.192552,-0.05849,0,0,0,0,0,0,0,0,0,0,0,0,0.25104199999999999,0.192552,-0.05849,0.18223200000000001,0.128557,-0.053675,0.13958300000000001,0.067938999999999999,-0.071644,0.14999999999999999,0.36958800000000003,0.219588,0,0.031025299999999999,0.0310253,0,0.11555600000000001,0.115556,0.32639000000000001,0.43866500000000003,0.112275,0,0,0,0,0.0422707,0.0422707,0,0,0,0.22315599999999999,0.18624099999999999,-0.036915,0.45045400000000002,0.18624199999999999,-0.264212,0,0,0,1,0.853419,-0.146581,0.32639,0.438665,0.112275,0.32639,0.514008945195736,0.187618945195736,0.25104199999999999,0.192552,-0.05849,0.4994125,0.50619402002,0.00678152002,0,0.00000015,0.00000015,0.4994125,0.50619417002,0.00678167002,0.279167,0.135879,-0.143288,0.235233,0.143439,-0.091794,0.129231,0.113674,-0.015557,0.321815,0.196496,-0.125319
Direct binary-state signals,1,10,Specification-DirectBinaryStateSignals__Cost-1__Fee-American,Specification-DirectBinaryStateSignals__Cost-1__Fee-British,1.7760000000000001E-15,3.5529999999999999E-15,0.0000000000000018,6,7,1,0.79566700000000001,0.806087,0.01042,0.42567700000000003,0.435004,0.009327,0.53169100000000002,0.60351699999999997,0.0718259999999999,0.050000000000000003,0.050000000000000003,0,0.24981800000000001,0.12768599999999999,-0.122132,0.52813299999999996,0.50165300000000002,-0.0264799999999999,10.353899999999999,10.3751,0.0212000000000003,9.3879599999999996,9.4003999999999994,0.0124399999999998,19.741900000000001,19.775500000000001,0.0335999999999999,0.25814700000000002,0.224469,-0.033678,10.353899999999999,10.3751,0.0212000000000003,9.3879599999999996,9.4003999999999994,0.0124399999999998,0,0,0,0.25814700000000002,0.224469,-0.033678,0,0,0,0,0,0,0,0,0,0,0,0,0.25814700000000002,0.224469,-0.033678,0.137127,0.12651200000000001,-0.010615,0.12449300000000001,0.097461900000000004,-0.0270311,0.050000000000000003,0.050000000000000003,0,0.20433299999999999,0.193913,-0.01042,0.36998999999999999,0.37108400000000002,0.001094,0.17585899999999999,0.099016000000000007,-0.076843,0,0.1333198,0.1333198,0,0.074982,0.074982,0,0.0185296,0.0185296,0.117881,0.063631900000000005,-0.0542491,0.131937,0.064054,-0.067883,0,0,0,0.425677,0.435004,0.009327,0.175859,0.099016,-0.076843,0.413127794078609,0.227620895440042,-0.185506898638567,0.25814700000000002,0.224469,-0.033678,0.51071995,0.5150708,0.00435085,0,0.00012663,0.00012663,0.51071995,0.51519743,0.0044774799999999,0.248987,0.194925,-0.054062,0.202149,0.164745,-0.037404,0.0721039,0.0882796,0.0161757,0.26162,0.2239739,-0.0376461
Direct binary-state signals,2,10,Specification-DirectBinaryStateSignals__Cost-2__Fee-American,Specification-DirectBinaryStateSignals__Cost-2__Fee-British,-2.6650000000000001E-15,-2.6650000000000001E-15,0,7,7,0,0.77381999999999995,0.67361000000000004,-0.10021,0.32701200000000002,0.23683299999999999,-0.090179,0.39657100000000001,0.565446,0.168875,0.14999999999999999,0.050000000000000003,-0.1,0.076777999999999999,0.046448999999999997,-0.030329,0.44438899999999998,0.62352200000000002,0.179133,10.2982,10.2842,-0.0139999999999993,9.3254300000000008,9.4148099999999992,0.0893799999999985,19.623699999999999,19.699000000000002,0.0753000000000021,0.37631599999999998,0.30100199999999999,-0.075314,10.2982,10.2842,-0.0139999999999993,9.3254300000000008,9.4148099999999992,0.0893799999999985,0,0,0,0.37631599999999998,0.30100199999999999,-0.075314,0,0,0,0,0,0,0,0,0,0,0,0,0.37631599999999998,0.30100199999999999,-0.075314,0.19328000000000001,0.124194,-0.069086,0.18248800000000001,0.18396100000000001,0.001473,0.14999999999999999,0.050000000000000003,-0.1,0.22617999999999999,0.32639000000000001,0.10021,0.44680799999999998,0.43677700000000003,-0.010031,0.20909800000000001,0.043261099999999997,-0.1658369,0,0.12170125,0.12170125,0.0411367,0.02542085,-0.01571585,0,0.017296499999999999,0.0172965,0.042658399999999999,0.017487099999999998,-0.0251713,0.034119099999999999,0.028962000000000002,-0.0051571,0,0,0,0.327012,0.236833,-0.090179,0.209098,0.0432611,-0.1658369,0.639419960123787,0.182665000232231,-0.456754959891556,0.37631599999999998,0.30100199999999999,-0.075314,0.5534285,0.493322905,-0.060105595,-0,0.00688494,0.00688494,0.5534285,0.500207845,-0.053220655,0.364977,0.367923,0.002946,0.330213,0.171259,-0.158954,0.0563457,0.0771284,0.0207827,0.375768,0.308155,-0.067613
Direct binary-state signals,4,10,Specification-DirectBinaryStateSignals__Cost-4__Fee-American,Specification-DirectBinaryStateSignals__Cost-4__Fee-British,0,-3.5529999999999999E-15,-0.0000000000000036,7,4,-3,0.83199900000000004,0.58362999999999998,-0.248369,0.20722499999999999,0.095290399999999997,-0.1119346,0.32615699999999997,0.34653299999999998,0.020376,0.25,0.050000000000000003,-0.2,0.015096,0.012371,-0.002725,0.31473299999999998,0.57613499999999995,0.261402,10.181699999999999,10.1465,-0.0351999999999997,9.1767000000000003,9.4313400000000005,0.25464,19.3584,19.5778,0.2194,0.64165000000000005,0.42219699999999999,-0.219453,10.181699999999999,10.1465,-0.0351999999999997,9.1767000000000003,9.4313400000000005,0.25464,0,0,0,0.64165000000000005,0.42219699999999999,-0.219453,0,0,0,0,0,0,0,0,0,0,0,0,0.64165000000000005,0.42219699999999999,-0.219453,0.329849,0.114204,-0.215645,0.30887599999999998,0.32380999999999999,0.014934,0.25,0.050000000000000003,-0.2,0.16800100000000001,0.41637000000000002,0.248369,0.62477400000000005,0.48834,-0.136434,0.17566200000000001,0.050363999999999999,-0.125298,0,0.028741455,0.028741455,0.0164671,0.003814445,-0.012652655,0,0.00340231,0.00340231,0.010344799999999999,0.0052434400000000003,-0.00510136,0.0047511999999999997,0.0071270999999999999,0.0023759,0,0,0,0.207225,0.0952904,-0.1119346,0.175662,0.050364,-0.125298,0.847687296416938,0.528531730373679,-0.319155566043259,0.64165000000000005,0.42219699999999999,-0.219453,0.6899078,0.501799745,-0.188108055,-0,0.002260392,0.002260392,0.6899078,0.504060137,-0.185847663,0.617755,0.647622,0.029867,0.640944,0.19396,-0.446984,0.0187518,0.0344465,0.0156947,0.638725,0.438014,-0.200711
High noise plus moderate risk aversion,0.25,10,Specification-HighNoiseModerateRiskAversion__Cost-0.25__Fee-American,Specification-HighNoiseModerateRiskAversion__Cost-0.25__Fee-British,0,0,0,287,276,-11,1,1,0,1,1,0,0.34999999999999998,0.45000000000000001,0.1,0.34999999999999998,0.45000000000000001,0.1,0,0,0,,,,10.3125,10.4125,0.0999999999999996,9.6125000000000007,9.5124999999999993,-0.100000000000001,19.925000000000001,19.925000000000001,0,0.074999999999999997,0.074999999999999997,0,1000.09,1000.1,0.0099999999999909,999.78200000000004,999.69200000000001,-0.0900000000000318,0,0,0,0.074999999999999997,0.074999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074999999999999997,0.074999999999999997,0,0.19375200000000001,0.243752,0.05,0.34374700000000002,0.29374699999999998,-0.05,0.34999999999999998,0.45000000000000001,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0.074999999999999997,0.074999999999999997,0,0.35,0.45,0.1,0,0,0,0.35,0.45,0.1,0.6875,0.5875,-0.1,0.3875,0.4875,0.1,0,0,0,0.537499,0.537499,0
High noise plus moderate risk aversion,0.5,10,Specification-HighNoiseModerateRiskAversion__Cost-0.5__Fee-American,Specification-HighNoiseModerateRiskAversion__Cost-0.5__Fee-British,-5.6840000000000001E-14,5.6840000000000001E-14,0.0000000000001137,495,427,-68,1,1,0,1,1,0,0.34999999999999998,0.45000000000000001,0.1,0.34999999999999998,0.45000000000000001,0.1,0,0,0,,,,10.275,10.375,0.0999999999999996,9.5749999999999993,9.4749999999999996,-0.0999999999999996,19.850000000000001,19.850000000000001,0,0.14999999999999999,0.14999999999999999,0,1000.08,1000.1,0.0199999999999818,999.75,999.65300000000002,-0.09699999999998,0,0,0,0.14999999999999999,0.14999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14999999999999999,0.14999999999999999,0,0.212502,0.26250200000000001,0.05,0.36249700000000001,0.31249700000000002,-0.05,0.34999999999999998,0.45000000000000001,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0.14999999999999999,0.14999999999999999,0,0.35,0.45,0.1,0,0,0,0.35,0.45,0.1,0.725,0.625,-0.1,0.425,0.525,0.1,0,0,0,0.574999,0.574999,0
High noise plus moderate risk aversion,1,10,Specification-HighNoiseModerateRiskAversion__Cost-1__Fee-American,Specification-HighNoiseModerateRiskAversion__Cost-1__Fee-British,-1.7050000000000001E-13,-2.2739999999999997E-13,-0.0000000000000569,385,326,-59,1,1,0,1,1,0,0.55000000000000004,0.55000000000000004,0,0.55000000000000004,0.55000000000000004,0,0,0,0,,,,10.4,10.4,0,9.3000000000000007,9.3000000000000007,0,19.699999999999999,19.699999999999999,0,0.29999999999999999,0.29999999999999999,0,1000.1,1000.1,0,999.42999999999995,999.42999999999995,0,0,0,0,0.29999999999999999,0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29999999999999999,0.29999999999999999,0,0.35000300000000001,0.35000300000000001,0,0.29999700000000001,0.29999700000000001,0,0.55000000000000004,0.55000000000000004,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0.29999999999999999,0.29999999999999999,0,0.55,0.55,0,0,0,0,0.55,0.55,0,0.6,0.6,0,0.7,0.7,0,0,0,0,0.65,0.65,0
High noise plus moderate risk aversion,2,10,Specification-HighNoiseModerateRiskAversion__Cost-2__Fee-American,Specification-HighNoiseModerateRiskAversion__Cost-2__Fee-British,0,0,0,283,2036,1753,1,0,-1,1,0,-1,0.55000000000000004,,,0.55000000000000004,,,0,0,0,,,,10.25,10,-0.25,9.1500000000000004,10,0.85,19.399999999999999,20,0.600000000000001,0.59999999999999998,0,-0.6,1000.0700000000001,1000,-0.07000000000005,999.16499999999996,1000,0.835000000000036,0,0,0,0.59999999999999998,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.59999999999999998,0,-0.6,0.42500399999999999,0,-0.425004,0.37499700000000002,0.499996,0.124999,0.55000000000000004,,,0,1,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1,,,0.59999999999999998,0,-0.6,0.55,0,-0.55,0,0,0,0.55,0,-0.55,0.75,1,0.25,0.85,0,-0.85,0,0,0,0.800001,0.499996,-0.300005
High noise plus moderate risk aversion,4,10,Specification-HighNoiseModerateRiskAversion__Cost-4__Fee-American,Specification-HighNoiseModerateRiskAversion__Cost-4__Fee-British,0,1.1369999999999999E-13,0.0000000000001137,1172,1024,-148,0,1,1,0,0,0,,,,,,,0,0,0,,,,10,10.4,0.4,10,9,-1,20,19.399999999999999,-0.600000000000001,0,0.59999999999999998,0.6,1000,1000.1,0.100000000000023,1000,998.80799999999999,-1.19200000000001,0,0,0,0,0.59999999999999998,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59999999999999998,0.6,0,0.500004,0.500004,0.499996,0.29999700000000001,-0.199999,,,,1,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0.59999999999999998,0.6,0,1,1,0,0,0,0,1,1,1,0.6,-0.4,0,1,1,0,0,0,0.499996,0.800001,0.300005
High noise,0.25,10,Specification-HighNoise__Cost-0.25__Fee-American,Specification-HighNoise__Cost-0.25__Fee-British,-2.6650000000000001E-15,8.8820000000000011E-16,0.0000000000000036,3,3,0,1,1,0,1,1,0,0.84999999999999998,0.85807699999999998,0.008077,0.14999999999999999,0.14192099999999999,-0.008079,1,1,0,0.49999700000000002,0.49999700000000002,0,10.425000000000001,10.425000000000001,0,9.4250000000000007,9.4250000000000007,0,19.850000000000001,19.850000000000001,0,0.14999999999999999,0.14999999999999999,0,10.425000000000001,10.425000000000001,0,9.4250000000000007,9.4250000000000007,0,0,0,0,0.14999999999999999,0.14999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14999999999999999,0.14999999999999999,0,0.25767800000000002,0.27248899999999998,0.014811,0.234988,0.22711100000000001,-0.007877,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50000299999999998,0.50000299999999998,0,0.49999700000000002,0.49999700000000002,0,0,0,0,1,1,0,0,0,0,0,0,0,0.14999999999999999,0.14999999999999999,0,0.499997,0.499997,0,-0,-0.00000045,-0.00000045,0.499997,0.49999655,-0.00000045,0.469979,0.454226,-0.015753,0.469976,0.454222,-0.015754,0.0453766,0.0907531,0.0453765,0.492666,0.4996,0.006934
High noise,0.5,10,Specification-HighNoise__Cost-0.5__Fee-American,Specification-HighNoise__Cost-0.5__Fee-British,1.7760000000000001E-15,-8.8820000000000011E-16,-0.0000000000000027,3,3,0,1,1,0,1,1,0,0.84999999999999998,0.83263200000000004,-0.0173679999999999,0.14999999999999999,0.16736699999999999,0.017367,1,1,0,0.49999700000000002,0.49999700000000002,0,10.35,10.35,0,9.3499999999999996,9.3499999999999996,0,19.699999999999999,19.699999999999999,0,0.29999999999999999,0.29999999999999999,0,10.35,10.35,0,9.3499999999999996,9.3499999999999996,0,0,0,0,0.29999999999999999,0.29999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29999999999999999,0.29999999999999999,0,0.31786599999999998,0.34748899999999999,0.029623,0.27248699999999998,0.25673400000000002,-0.015753,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50000299999999998,0.50000299999999998,0,0.49999700000000002,0.49999700000000002,0,0,0,0,1,1,0,0,0,0,0,0,0,0.29999999999999999,0.29999999999999999,0,0.499997,0.499997,0,-0,-0.0000009,-0.0000009,0.499997,0.4999961,-0.0000009,0.544979,0.513473,-0.031506,0.544976,0.513468,-0.031508,0.0907531,0.181506,0.0907529,0.590353,0.604223,0.0138699999999999
High noise,1,10,Specification-HighNoise__Cost-1__Fee-American,Specification-HighNoise__Cost-1__Fee-British,8.8820000000000011E-16,1.7760000000000001E-15,0.0000000000000009,3,3,0,1,1,0,1,1,0,0.82234700000000005,0.83492200000000005,0.012575,0.177652,0.165046,-0.012606,1,1,0,0.49999700000000002,0.49999700000000002,0,10.199999999999999,10.199999999999999,0,9.1999999999999993,9.1999999999999993,0,19.399999999999999,19.399999999999999,0,0.59999999999999998,0.59999999999999998,0,10.199999999999999,10.199999999999999,0,9.1999999999999993,9.1999999999999993,0,0,0,0,0.59999999999999998,0.59999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59999999999999998,0.59999999999999998,0,0.43824299999999999,0.49748799999999999,0.059245,0.34748699999999999,0.31598100000000001,-0.031506,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50000299999999998,0.50000299999999998,0,0.49999700000000002,0.49999700000000002,0,0,0,0,1,1,0,0,0,0,0,0,0,0.59999999999999998,0.59999999999999998,0,0.499997,0.499997,0,-0,-0.0000018,-0.0000018,0.499997,0.4999952,-0.0000018000000001,0.694979,0.631967,-0.0630120000000001,0.694976,0.631961,-0.063015,0.181506,0.363012,0.181506,0.78573,0.813469,0.027739
High noise,2,10,Specification-HighNoise__Cost-2__Fee-American,Specification-HighNoise__Cost-2__Fee-British,3.5529999999999999E-15,-8.8820000000000011E-16,-0.0000000000000044,3,3,0,1,0.98275999999999997,-0.01724,0.84442899999999999,0.71563200000000005,-0.128797,0.60281799999999996,0.50194700000000003,-0.100871,0.45394000000000001,0.14999999999999999,-0.30394,0.33426499999999998,0.35575299999999999,0.021488,0.46959899999999999,0.51441599999999998,0.044817,10.1913,10.137499999999999,-0.0538000000000007,9.0548000000000002,9.1394900000000003,0.0846900000000002,19.246099999999998,19.277000000000001,0.0309000000000026,0.753888,0.72296899999999997,-0.030919,10.1913,10.137499999999999,-0.0538000000000007,9.0548000000000002,9.1394900000000003,0.0846900000000002,0,0,0,0.753888,0.72296899999999997,-0.030919,0,0,0,0,0,0,0,0,0,0,0,0,0.753888,0.72296899999999997,-0.030919,0.498836,0.50056900000000004,0.001733,0.352628,0.35419299999999998,0.001565,0.54697300000000004,0.14999999999999999,-0.396973,0,0.017240399999999999,0.0172404,0.15557099999999999,0.267127,0.111556,0.51016399999999995,0.32596999999999998,-0.184194,0,0,0,0,0.0339091,0.0339091,0,0,0,0.17729400000000001,0.17274800000000001,-0.004546,0.156971,0.183005,0.026034,0,0,0,0.844429,0.715632,-0.128797,0.510164,0.32597,-0.184194,0.60415262858097,0.455499474590292,-0.148653153990678,0.753888,0.72296899999999997,-0.030919,0.591587933572,0.5329366,-0.058651333572,-0,0.0061542,0.0061542,0.591587933572,0.5390908,-0.052497133572,0.705261,0.708391,0.00313,0.877471,0.717573,-0.159898,0.120195,0.283561,0.163366,0.851464,0.854762,0.003298
High noise,4,10,Specification-HighNoise__Cost-4__Fee-American,Specification-HighNoise__Cost-4__Fee-British,8.8820000000000011E-16,0,-0.0000000000000009,3,3,0,1,1,0,0,0,0,,,,,,,0,0,0,,,,10.4,10.4,0,9,9,0,19.399999999999999,19.399999999999999,0,0.59999999999999998,0.59999999999999998,0,10.4,10.4,0,9,9,0,0,0,0,0.59999999999999998,0.59999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59999999999999998,0.59999999999999998,0,0.500004,0.500004,0,0.29999700000000001,0.29999700000000001,0,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.59999999999999998,0.59999999999999998,0,1,1,0,0,0,0,1,1,0,0.6,0.6,0,1,1,0,0,0,0,0.800001,0.800001,0
