Costs Multiplier,Fee Regime,Number of Offers,Baseline Specification,Comparison Specification,Baseline OptionSetName,Comparison OptionSetName,Baseline Exploitability,Comparison Exploitability,Difference (Comparison - Baseline) Exploitability,Baseline Calculation Time,Comparison Calculation Time,Difference (Comparison - Baseline) Calculation Time,Baseline P Files,Comparison P Files,Difference (Comparison - Baseline) P Files,Baseline D Answers,Comparison D Answers,Difference (Comparison - Baseline) D Answers,Baseline P Offer,Comparison P Offer,Difference (Comparison - Baseline) P Offer,Baseline D Offer,Comparison D Offer,Difference (Comparison - Baseline) D Offer,Baseline Trial,Comparison Trial,Difference (Comparison - Baseline) Trial,Baseline P Win Probability,Comparison P Win Probability,Difference (Comparison - Baseline) P Win Probability,Baseline P Wealth,Comparison P Wealth,Difference (Comparison - Baseline) P Wealth,Baseline D Wealth,Comparison D Wealth,Difference (Comparison - Baseline) D Wealth,Baseline Total Wealth,Comparison Total Wealth,Difference (Comparison - Baseline) Total Wealth,Baseline Wealth Loss,Comparison Wealth Loss,Difference (Comparison - Baseline) Wealth Loss,Baseline P Welfare,Comparison P Welfare,Difference (Comparison - Baseline) P Welfare,Baseline D Welfare,Comparison D Welfare,Difference (Comparison - Baseline) D Welfare,Baseline Pre-Dispute Social Welfare Loss,Comparison Pre-Dispute Social Welfare Loss,Difference (Comparison - Baseline) Pre-Dispute Social Welfare Loss,Baseline Social Welfare Loss,Comparison Social Welfare Loss,Difference (Comparison - Baseline) Social Welfare Loss,Baseline Opportunity Cost,Comparison Opportunity Cost,Difference (Comparison - Baseline) Opportunity Cost,Baseline Harm Cost,Comparison Harm Cost,Difference (Comparison - Baseline) Harm Cost,Baseline Truly Liable Harm Cost,Comparison Truly Liable Harm Cost,Difference (Comparison - Baseline) Truly Liable Harm Cost,Baseline Truly Not Liable Harm Cost,Comparison Truly Not Liable Harm Cost,Difference (Comparison - Baseline) Truly Not Liable Harm Cost,Baseline Expenditures,Comparison Expenditures,Difference (Comparison - Baseline) Expenditures,Baseline Defendant Excess Net Monetary Burden,Comparison Defendant Excess Net Monetary Burden,Difference (Comparison - Baseline) Defendant Excess Net Monetary Burden,Baseline Plaintiff Net Recovery Shortfall,Comparison Plaintiff Net Recovery Shortfall,Difference (Comparison - Baseline) Plaintiff Net Recovery Shortfall,Baseline Value If Settled,Comparison Value If Settled,Difference (Comparison - Baseline) Value If Settled,Baseline No Suit,Comparison No Suit,Difference (Comparison - Baseline) No Suit,Baseline No Answer,Comparison No Answer,Difference (Comparison - Baseline) No Answer,Baseline Settles,Comparison Settles,Difference (Comparison - Baseline) Settles,Baseline P Abandons,Comparison P Abandons,Difference (Comparison - Baseline) P Abandons,Baseline D Defaults,Comparison D Defaults,Difference (Comparison - Baseline) D Defaults,Baseline Mutual Give-Up Probability Before 50/50 Allocation,Comparison Mutual Give-Up Probability Before 50/50 Allocation,Difference (Comparison - Baseline) Mutual Give-Up Probability Before 50/50 Allocation,Baseline P Loses,Comparison P Loses,Difference (Comparison - Baseline) P Loses,Baseline P Wins,Comparison P Wins,Difference (Comparison - Baseline) P Wins,Baseline Appropriation,Comparison Appropriation,Difference (Comparison - Baseline) Appropriation,Baseline Reaches Bargaining,Comparison Reaches Bargaining,Difference (Comparison - Baseline) Reaches Bargaining,Baseline Settlement Unconditional,Comparison Settlement Unconditional,Difference (Comparison - Baseline) Settlement Unconditional,Baseline Settlement Conditional on Reaching Bargaining,Comparison Settlement Conditional on Reaching Bargaining,Difference (Comparison - Baseline) Settlement Conditional on Reaching Bargaining,Baseline Real Litigation Costs,Comparison Real Litigation Costs,Difference (Comparison - Baseline) Real Litigation Costs,Baseline Liability Transfer to Plaintiff,Comparison Liability Transfer to Plaintiff,Difference (Comparison - Baseline) Liability Transfer to Plaintiff,Baseline Fee-Shifting Transfer to Plaintiff,Comparison Fee-Shifting Transfer to Plaintiff,Difference (Comparison - Baseline) Fee-Shifting Transfer to Plaintiff,Baseline Total Net Transfer to Plaintiff,Comparison Total Net Transfer to Plaintiff,Difference (Comparison - Baseline) Total Net Transfer to Plaintiff,Baseline Meritorious-Plaintiff Net Recovery Shortfall,Comparison Meritorious-Plaintiff Net Recovery Shortfall,Difference (Comparison - Baseline) Meritorious-Plaintiff Net Recovery Shortfall,Baseline Nonliable-Defendant Net Burden,Comparison Nonliable-Defendant Net Burden,Difference (Comparison - Baseline) Nonliable-Defendant Net Burden,Baseline Liable-Defendant Excess Net Burden Above Damages,Comparison Liable-Defendant Excess Net Burden Above Damages,Difference (Comparison - Baseline) Liable-Defendant Excess Net Burden Above Damages,Baseline Net Outcome Fidelity Loss,Comparison Net Outcome Fidelity Loss,Difference (Comparison - Baseline) Net Outcome Fidelity Loss
0.25,British,10,Baseline,Low noise,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Specification-LowNoise__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,8.8820000000000011E-16,8.8820000000000011E-16,0,3,223,220,1,1,0,1,1,0,0.78968300000000002,0.68082799999999999,-0.108855,0.210309,0.319187,0.108878,0.64523799999999998,0.401922,-0.243316,0.49999399999999999,0.500004,0.00001,10.4383,10.4474,0.0091000000000001,9.4383099999999995,9.4474199999999993,0.0091099999999997,19.8766,19.8949,0.0183,0.123393,0.105144,-0.018249,10.4383,10.4474,0.0091000000000001,9.4383099999999995,9.4474199999999993,0.0091099999999997,0,0,0,0.123393,0.105144,-0.018249,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.105144,-0.018249,0.20179,0.18032000000000001,-0.02147,0.169736,0.16205,-0.007686,0.49998900000000002,0.50001300000000004,0.000024,0,0,0,0,0,0,0.35476200000000002,0.598078,0.243316,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.200959,-0.121664,0.32261499999999999,0.200962,-0.121653,0,0,0,1,1,0,0.354762,0.598078,0.243316,0.354762,0.598078,0.243316,0.123393,0.105144,-0.018249,0.499992097618,0.500008775014,0.000016677396,-0.0000006,0.000000225,0.000000825,0.499991497618,0.500009000014,0.000017502396,0.339476,0.324094,-0.015382,0.339465,0.324105,-0.01536,0.0641123,0.0365406,-0.0275717,0.371526,0.34237,-0.029156
0.25,British,10,Baseline,Low noise plus moderate risk aversion,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Specification-LowNoiseModerateRiskAversion__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,8.8820000000000011E-16,5.6840000000000001E-14,0.000000000000056,3,325,322,1,1,0,1,1,0,0.78968300000000002,0.48999900000000002,-0.299684,0.210309,0.48999999999999999,0.279691,0.64523799999999998,0.10799400000000001,-0.537244,0.49999399999999999,0.500004,0.00001,10.4383,10.451000000000001,0.0127000000000006,9.4383099999999995,9.4658800000000003,0.0275700000000008,19.8766,19.916899999999998,0.0402999999999984,0.123393,0.083099500000000007,-0.0402935,10.4383,1000.08,989.6417,9.4383099999999995,999.428,989.98969,0,0,0,0.123393,0.083099500000000007,-0.0402935,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.083099500000000007,-0.0402935,0.20179,0.165104,-0.036686,0.169736,0.16772799999999999,-0.002008,0.49998900000000002,0.491674,-0.008315,0,0,0,0,0,0,0.35476200000000002,0.89200599999999997,0.537244,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.053996299999999997,-0.2686267,0.32261499999999999,0.053997299999999998,-0.2686177,0,0,0,1,1,0,0.354762,0.892006,0.537244,0.354762,0.892006,0.537244,0.123393,0.083099500000000007,-0.0402935,0.499992097618,0.492573458044,-0.007418639574,-0.0000006,0.000000075,0.000000675,0.499991497618,0.492573533044,-0.007417964574,0.339476,0.335449,-0.004027,0.339465,0.32059,-0.018875,0.0641123,0.0096238,-0.0544885,0.371526,0.332832,-0.038694
0.25,British,10,Baseline,Moderate symmetric risk aversion,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Specification-ModerateRiskAversion__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,8.8820000000000011E-16,-2.8419999999999999E-13,-0.0000000000002851,3,3,0,1,1,0,1,1,0,0.78968300000000002,0.51332,-0.276363,0.210309,0.47681000000000001,0.266501,0.64523799999999998,0.173794,-0.471444,0.49999399999999999,0.56606900000000004,0.0660750000000001,10.4383,10.4436,0.0053000000000001,9.4383099999999995,9.4683899999999994,0.0300799999999999,19.8766,19.911999999999999,0.0353999999999992,0.123393,0.088034500000000002,-0.0353585,10.4383,1000.08,989.6417,9.4383099999999995,999.452,990.01369,0,0,0,0.123393,0.088034500000000002,-0.0353585,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.088034500000000002,-0.0353585,0.20179,0.188302,-0.013488,0.169736,0.19031300000000001,0.020577,0.49998900000000002,0.50698900000000002,0.007,0,0,0,0,0,0,0.35476200000000002,0.73560800000000004,0.380846,0,0.0739027,0.0739027,0,0.016696,0.016696,0,0,0,0.32262299999999999,0.075414400000000006,-0.2472086,0.32261499999999999,0.098379099999999997,-0.2242359,0,0,0,1,1,0,0.354762,0.735608,0.380846,0.354762,0.735608,0.380846,0.123393,0.088034500000000002,-0.0353585,0.499992097618,0.488020264312,-0.011971833306,-0.0000006,-0.00042289875,-0.00042229875,0.499991497618,0.487597365562,-0.012394132056,0.339476,0.380631,0.041155,0.339465,0.354534,0.015069,0.0641123,0.0220653,-0.042047,0.371526,0.378615,0.007089
0.25,British,10,Baseline,Polarized continuous merits,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Specification-PolarizedContinuousMerits__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,8.8820000000000011E-16,-8.8820000000000011E-16,-0.0000000000000018,3,275,272,1,1,0,1,1,0,0.78968300000000002,0.65588900000000006,-0.133794,0.210309,0.34411399999999998,0.133805,0.64523799999999998,0.35324499999999998,-0.291993,0.49999399999999999,0.49999700000000002,0.000003,10.4383,10.449299999999999,0.0109999999999992,9.4383099999999995,9.4492499999999993,0.0109399999999997,19.8766,19.898499999999999,0.0218999999999987,0.123393,0.101493,-0.0219,10.4383,10.449299999999999,0.0109999999999992,9.4383099999999995,9.4492499999999993,0.0109399999999997,0,0,0,0.123393,0.101493,-0.0219,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.101493,-0.0219,0.20179,0.150784,-0.051006,0.169736,0.132604,-0.037132,0.49998900000000002,0.50000299999999998,0.000014,0,0,0,0,0,0,0.35476200000000002,0.64675499999999997,0.291993,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.176624,-0.145999,0.32261499999999999,0.176622,-0.145993,0,0,0,1,1,0,0.354762,0.646755,0.291993,0.354762,0.646755,0.291993,0.123393,0.101493,-0.0219,0.499992097618,0.500001440265,0.000009342647,-0.0000006,-0.00000015,0.00000045,0.499991497618,0.500001290265,0.000009792647,0.339476,0.265208,-0.074268,0.339465,0.265209,-0.074256,0.0641123,0.0363594,-0.0277529,0.371526,0.283388,-0.088138
0.25,British,10,Baseline,Polarized continuous merits plus moderate risk aversion,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Specification-PolarizedContinuousMeritsModerateRiskAversion__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,8.8820000000000011E-16,-2.8419999999999999E-13,-0.0000000000002851,3,1331,1328,1,1,0,1,1,0,0.78968300000000002,0.52468099999999995,-0.265002,0.210309,0.47532000000000002,0.265011,0.64523799999999998,0.17286799999999999,-0.47237,0.49999399999999999,0.49353799999999998,-0.006456,10.4383,10.4557,0.0174000000000003,9.4383099999999995,9.4563600000000001,0.0180500000000006,19.8766,19.911999999999999,0.0353999999999992,0.123393,0.087965100000000004,-0.0354279,10.4383,1000.08,989.6417,9.4383099999999995,999.38800000000003,989.94969,0,0,0,0.123393,0.087965100000000004,-0.0354279,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.087965100000000004,-0.0354279,0.20179,0.14546899999999999,-0.056321,0.169736,0.13732800000000001,-0.032408,0.49998900000000002,0.501135,0.001146,0,0,0,0,0,0,0.35476200000000002,0.82713199999999998,0.47237,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.087551000000000004,-0.235072,0.32261499999999999,0.085317000000000004,-0.237298,0,0,0,1,1,0,0.354762,0.827132,0.47237,0.354762,0.827132,0.47237,0.123393,0.087965100000000004,-0.0354279,0.499992097618,0.49982179482,-0.000170302798,-0.0000006,-0.00016755,-0.00016695,0.499991497618,0.49965424482,-0.000337252798,0.339476,0.274655,-0.064821,0.339465,0.27408,-0.065385,0.0641123,0.0168574,-0.0472549,0.371526,0.282797,-0.088729
0.25,British,10,Baseline,Truth-conditioned latent merits,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Specification-TruthConditionedLatentMerits__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,8.8820000000000011E-16,3.5529999999999999E-15,0.0000000000000027,3,297,294,1,1,0,1,1,0,0.78968300000000002,0.78053899999999998,-0.009144,0.210309,0.21945100000000001,0.009142,0.64523799999999998,0.62476500000000001,-0.020473,0.49999399999999999,0.49999300000000002,-0.000001,10.4383,10.4391,0.0007999999999999,9.4383099999999995,9.4390800000000006,0.000770000000001,19.8766,19.8781,0.0015000000000001,0.123393,0.12185699999999999,-0.001536,10.4383,10.4391,0.0007999999999999,9.4383099999999995,9.4390800000000006,0.000770000000001,0,0,0,0.123393,0.12185699999999999,-0.001536,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.12185699999999999,-0.001536,0.20179,0.162164,-0.039626,0.169736,0.127634,-0.042102,0.49998900000000002,0.49998700000000001,-0.000002,0,0,0,0,0,0,0.35476200000000002,0.37523499999999999,0.020473,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.31238700000000003,-0.010236,0.32261499999999999,0.31237799999999999,-0.010237,0,0,0,1,1,0,0.354762,0.375235,0.020473,0.354762,0.375235,0.020473,0.123393,0.12185699999999999,-0.001536,0.499992097618,0.499990621945,-0.000001475673,-0.0000006,-0.000000675,-0.000000075,0.499991497618,0.499989946945,-0.000001550673,0.339476,0.255272,-0.084204,0.339465,0.255263,-0.084202,0.0641123,0.0690618,0.0049495,0.371526,0.289798,-0.081728
0.25,British,10,Baseline,Truth-conditioned latent merits plus moderate risk aversion,Specification-Baseline__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,Specification-TruthConditionedLatentMeritsModerateRiskAversion__Cost-0.25__Fee-British__ExitFees-AllUnilateralExits,8.8820000000000011E-16,2.2739999999999997E-13,0.0000000000002265,3,767,764,1,1,0,1,1,0,0.78968300000000002,0.49342799999999998,-0.296255,0.210309,0.51348700000000003,0.303178,0.64523799999999998,0.17088200000000001,-0.474356,0.49999399999999999,0.51226899999999997,0.012275,10.4383,10.4588,0.0205000000000002,9.4383099999999995,9.45336,0.0150500000000005,19.8766,19.912199999999999,0.0355999999999987,0.123393,0.087816099999999994,-0.0355769,10.4383,1000.08,989.6417,9.4383099999999995,999.41399999999999,989.97569,0,0,0,0.123393,0.087816099999999994,-0.0355769,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.087816099999999994,-0.0355769,0.20179,0.15354799999999999,-0.048242,0.169736,0.14163600000000001,-0.0281,0.49998900000000002,0.50324199999999997,0.003253,0,0,0,0,0,0,0.35476200000000002,0.824735,0.469973,0,0.00438358,0.00438358,0,0,0,0,0,0,0.32262299999999999,0.083344399999999999,-0.2392786,0.32261499999999999,0.087537400000000001,-0.2350776,0,0,0,1,1,0,0.354762,0.824735,0.469973,0.354762,0.824735,0.469973,0.123393,0.087816099999999994,-0.0355769,0.499992097618,0.50257869087,0.002586593252,-0.0000006,0.00015009075,0.00015069075,0.499991497618,0.50272878162,0.002737284002,0.339476,0.283276,-0.0562,0.339465,0.288426,-0.051039,0.0641123,0.0186654,-0.0454469,0.371526,0.295184,-0.076342
0.5,British,10,Baseline,All litigation costs avoidable at bargaining,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Specification-AllCostsAvoidable__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,-8.8820000000000011E-16,0,4,545,541,0.71569000000000005,1,0.28431,0.71569000000000005,1,0.28431,0.94999999999999996,0.69412099999999999,-0.255879,0.39651999999999998,0.30586799999999997,-0.090652,0.44122499999999998,0.44122499999999998,0,0.49999500000000002,0.49999500000000002,0,10.394600000000001,10.4338,0.0391999999999992,9.4318799999999996,9.4338300000000004,0.0019500000000008,19.826499999999999,19.867599999999999,0.0411000000000001,0.173537,0.13236700000000001,-0.04117,10.394600000000001,10.4338,0.0391999999999992,9.4318799999999996,9.4338300000000004,0.0019500000000008,0,0,0,0.173537,0.13236700000000001,-0.04117,0,0,0,0,0,0,0,0,0,0,0,0,0.173537,0.13236700000000001,-0.04117,0.20885999999999999,0.21257599999999999,0.003716,0.191968,0.17032600000000001,-0.021642,0.94999999999999996,0.49998999999999999,-0.45001,0.28431000000000001,0,-0.28431,0,0,0,0.27446500000000001,0.55877500000000002,0.28431,0,0,0,0,0,0,0,0,0,0.22061500000000001,0.22061500000000001,0,0.22061,0.22061,0,0,0,0,0.71569,1,0.28431,0.274465,0.558775,0.28431,0.383497044809904,0.558775,0.175277955190096,0.173537,0.13236700000000001,-0.04117,0.48135175,0.49999191225,0.01864016225,-0.00000075,-0.00000075,0,0.481351,0.49999116225,0.01864016225,0.38394,0.340656,-0.043284,0.322292,0.340644,0.018352,0.0954261,0.0845049,-0.0109212,0.400828,0.382902,-0.017926
0.5,British,10,Baseline,All litigation costs avoidable at bargaining plus moderate risk aversion,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Specification-AllCostsAvoidableModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,-4.5469999999999997E-13,-0.0000000000004538,4,2258,2254,0.71569000000000005,1,0.28431,0.71569000000000005,1,0.28431,0.94999999999999996,0.58598300000000003,-0.364017,0.39651999999999998,0.46911700000000001,0.072597,0.44122499999999998,0.094192999999999999,-0.347032,0.49999500000000002,0.468862,-0.031133,10.394600000000001,10.5053,0.1107,9.4318799999999996,9.4664900000000003,0.0346100000000007,19.826499999999999,19.971699999999998,0.145199999999999,0.173537,0.0282578,-0.1452792,10.394600000000001,1000.09,989.6954,9.4318799999999996,999.399,989.96712,0,0,0,0.173537,0.0282578,-0.1452792,0,0,0,0,0,0,0,0,0,0,0,0,0.173537,0.0282578,-0.1452792,0.20885999999999999,0.17271900000000001,-0.036141,0.191968,0.14497099999999999,-0.046997,0.94999999999999996,0.55795600000000001,-0.392044,0.28431000000000001,0,-0.28431,0,0,0,0.27446500000000001,0.699044,0.424579,0,0.120703,0.120703,0,0.0860605,0.0860605,0,0,0,0.22061500000000001,0.050029200000000003,-0.1705858,0.22061,0.044163399999999998,-0.1764466,0,0,0,0.71569,1,0.28431,0.274465,0.699044,0.424579,0.383497044809904,0.699044,0.315546955190096,0.173537,0.0282578,-0.1452792,0.48135175,0.520259694064,0.0389079440639999,-0.00000075,-0.00087987,-0.00087912,0.481351,0.519379824064,0.038028824064,0.38394,0.289946,-0.093994,0.322292,0.329927,0.007635,0.0954261,0.0155068,-0.0799193,0.400828,0.31769,-0.083138
0.5,British,10,Baseline,All litigation costs sunk before bargaining,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Specification-AllCostsSunk__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,7.9940000000000001E-15,0.0000000000000089,4,255,251,0.71569000000000005,0.71569000000000005,0,0.71569000000000005,0.71569000000000005,0,0.94999999999999996,0.94999999999999996,0,0.39651999999999998,0.32285700000000001,-0.073663,0.44122499999999998,0.54156899999999997,0.100344,0.49999500000000002,0.55996400000000002,0.059969,10.394600000000001,10.3711,-0.0235000000000003,9.4318799999999996,9.4142299999999999,-0.0176499999999997,19.826499999999999,19.785299999999999,-0.0411999999999999,0.173537,0.21470700000000001,0.04117,10.394600000000001,10.3711,-0.0235000000000003,9.4318799999999996,9.4142299999999999,-0.0176499999999997,0,0,0,0.173537,0.21470700000000001,0.04117,0,0,0,0,0,0,0,0,0,0,0,0,0.173537,0.21470700000000001,0.04117,0.20885999999999999,0.236927,0.028067,0.191968,0.20688100000000001,0.014913,0.94999999999999996,0.94999999999999996,0,0.28431000000000001,0.28431000000000001,0,0,0,0,0.27446500000000001,0.174121,-0.100344,0,0,0,0,0,0,0,0,0,0.22061500000000001,0.23830999999999999,0.017695,0.22061,0.303259,0.082649,0,0,0,0.71569,0.71569,0,0.274465,0.174121,-0.100344,0.383497044809904,0.243291089717615,-0.140205955092289,0.173537,0.21470700000000001,0.04117,0.48135175,0.46867395,-0.0126778,-0.00000075,0.00974235,0.0097431,0.481351,0.4784163,-0.0029347,0.38394,0.413767,0.029827,0.322292,0.321892,-0.0004,0.0954261,0.15196,0.0565339,0.400828,0.443808,0.04298
0.5,British,10,Baseline,All litigation costs sunk before bargaining plus moderate risk aversion,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Specification-AllCostsSunkModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,-1.1369999999999999E-13,-0.0000000000001128,4,632,628,0.71569000000000005,0.91954999999999998,0.20386,0.71569000000000005,0.91954999999999998,0.20386,0.94999999999999996,0.56209100000000001,-0.387909,0.39651999999999998,0.54295000000000004,0.14643,0.44122499999999998,0.21128,-0.229945,0.49999500000000002,0.481402,-0.018593,10.394600000000001,10.3667,-0.0279000000000007,9.4318799999999996,9.3573900000000005,-0.0744899999999991,19.826499999999999,19.7241,-0.102399999999999,0.173537,0.27586500000000003,0.102328,10.394600000000001,1000.0700000000001,989.6754,9.4318799999999996,999.25699999999995,989.82512,0,0,0,0.173537,0.27586500000000003,0.102328,0,0,0,0,0,0,0,0,0,0,0,0,0.173537,0.27586500000000003,0.102328,0.20885999999999999,0.26837800000000001,0.059518,0.191968,0.23649899999999999,0.044531,0.94999999999999996,0.570604,-0.379396,0.28431000000000001,0.080449999999999994,-0.20386,0,0,0,0.27446500000000001,0.70826999999999996,0.433805,0,0,0,0,0,0,0,0,0,0.22061500000000001,0.109569,-0.111046,0.22061,0.101711,-0.118899,0,0,0,0.71569,0.91955,0.20386,0.274465,0.70827,0.433805,0.383497044809904,0.770235441248437,0.386738396438533,0.173537,0.27586500000000003,0.102328,0.48135175,0.50585269508,0.0245009450799999,-0.00000075,-0.0011787,-0.00117795,0.481351,0.50467399508,0.02332299508,0.38394,0.473004,0.089064,0.322292,0.465813,0.143521,0.0954261,0.0709369,-0.0244892,0.400828,0.504877,0.104049
0.5,British,10,Baseline,Center-weighted continuous merits,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Specification-CenterWeightedContinuousMerits__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,2.6650000000000001E-15,0.0000000000000036,4,297,293,0.71569000000000005,0.86168999999999996,0.146,0.71569000000000005,0.86168999999999996,0.146,0.94999999999999996,0.94999999999999996,0,0.39651999999999998,0.25847599999999998,-0.138044,0.44122499999999998,0.725387,0.284162,0.49999500000000002,0.49999500000000002,0,10.394600000000001,10.373100000000001,-0.0214999999999996,9.4318799999999996,9.3887900000000002,-0.0430899999999994,19.826499999999999,19.761900000000001,-0.0645999999999987,0.173537,0.238062,0.064525,10.394600000000001,10.373100000000001,-0.0214999999999996,9.4318799999999996,9.3887900000000002,-0.0430899999999994,0,0,0,0.173537,0.238062,0.064525,0,0,0,0,0,0,0,0,0,0,0,0,0.173537,0.238062,0.064525,0.20885999999999999,0.28746699999999997,0.078607,0.191968,0.23107900000000001,0.039111,0.94999999999999996,0.94999999999999996,0,0.28431000000000001,0.13830999999999999,-0.146,0,0,0,0.27446500000000001,0.13630300000000001,-0.138162,0,0,0,0,0,0,0,0,0,0.22061500000000001,0.36269800000000002,0.142083,0.22061,0.36269000000000001,0.14208,0,0,0,0.71569,0.86169,0.146,0.274465,0.136303,-0.138162,0.383497044809904,0.158181016374798,-0.225316028435106,0.173537,0.238062,0.064525,0.48135175,0.49217785,0.0108260999999999,-0.00000075,-0.0000012,-0.00000045,0.481351,0.49217665,0.01082565,0.38394,0.462161,0.078221,0.322292,0.436511,0.114219,0.0954261,0.13842,0.0429939,0.400828,0.518546,0.117718
0.5,British,10,Baseline,Center-weighted continuous merits plus moderate risk aversion,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Specification-CenterWeightedContinuousMeritsModerateRiskAversion__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,1.7050000000000001E-13,0.0000000000001714,4,2721,2717,0.71569000000000005,1,0.28431,0.71569000000000005,1,0.28431,0.94999999999999996,0.45644099999999999,-0.493559,0.39651999999999998,0.59750499999999995,0.200985,0.44122499999999998,0.057088,-0.384137,0.49999500000000002,0.50159500000000001,0.0016,10.394600000000001,10.455500000000001,0.0609000000000002,9.4318799999999996,9.3859700000000004,-0.0459099999999992,19.826499999999999,19.8414,0.0149000000000008,0.173537,0.15856300000000001,-0.014974,10.394600000000001,1000.1,989.7054,9.4318799999999996,999.45399999999995,990.02212,0,0,0,0.173537,0.15856300000000001,-0.014974,0,0,0,0,0,0,0,0,0,0,0,0,0.173537,0.15856300000000001,-0.014974,0.20885999999999999,0.27974399999999999,0.070884,0.191968,0.23646,0.044492,0.94999999999999996,0.51956899999999995,-0.430431,0.28431000000000001,0,-0.28431,0,0,0,0.27446500000000001,0.90681800000000001,0.632353,0,0.0033671,0.0033671,0,0.0327268,0.0327268,0,0,0,0.22061500000000001,0.028453099999999999,-0.1921619,0.22061,0.0286352,-0.1919748,0,0,0,0.71569,1,0.28431,0.274465,0.906818,0.632353,0.383497044809904,0.906818,0.523320955190096,0.173537,0.15856300000000001,-0.014974,0.48135175,0.532516521442,0.051164771442,-0.00000075,0.0022292925,0.0022300425,0.481351,0.534745813942,0.0533948139420001,0.38394,0.472924,0.088984,0.322292,0.542399,0.220107,0.0954261,0.0170835,-0.0783426,0.400828,0.516204,0.115376
0.5,British,10,Baseline,Direct binary-state signals,Specification-Baseline__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,Specification-DirectBinaryStateSignals__Cost-0.5__Fee-British__ExitFees-AllUnilateralExits,-8.8820000000000011E-16,-9.769999999999999E-15,-0.0000000000000089,4,283,279,0.71569000000000005,1,0.28431,0.71569000000000005,1,0.28431,0.94999999999999996,0.65624899999999997,-0.293751,0.39651999999999998,0.343748,-0.052772,0.44122499999999998,0.37248300000000001,-0.068742,0.49999500000000002,0.50000100000000003,0.000006,10.394600000000001,10.3971,0.0024999999999995,9.4318799999999996,9.3970599999999997,-0.0348199999999999,19.826499999999999,19.7941,-0.0323999999999991,0.173537,0.205873,0.032336,10.394600000000001,10.3971,0.0024999999999995,9.4318799999999996,9.3970599999999997,-0.0348199999999999,0,0,0,0.173537,0.205873,0.032336,0,0,0,0,0,0,0,0,0,0,0,0,0.173537,0.205873,0.032336,0.20885999999999999,0.13420099999999999,-0.074659,0.191968,0.076661300000000002,-0.1153067,0.94999999999999996,0.499998,-0.450002,0.28431000000000001,0,-0.28431,0,0,0,0.27446500000000001,0.62751699999999999,0.353052,0,0,0,0,0,0,0,0,0,0.22061500000000001,0.18624099999999999,-0.034374,0.22061,0.18624199999999999,-0.034368,0,0,0,0.71569,1,0.28431,0.274465,0.627517,0.353052,0.383497044809904,0.627517,0.244019955190096,0.173537,0.205873,0.032336,0.48135175,0.499999244966,0.018647494966,-0.00000075,0.00000015,0.0000009,0.481351,0.499999394966,0.018648394966,0.38394,0.153323,-0.230617,0.322292,0.153324,-0.168968,0.0954261,0.115077,0.0196509,0.400828,0.2108623,-0.1899657
