Costs Multiplier,Fee Regime,Number of Offers,Baseline Specification,Comparison Specification,Baseline OptionSetName,Comparison OptionSetName,Baseline Exploitability,Comparison Exploitability,Difference (Comparison - Baseline) Exploitability,Baseline Calculation Time,Comparison Calculation Time,Difference (Comparison - Baseline) Calculation Time,Baseline P Files,Comparison P Files,Difference (Comparison - Baseline) P Files,Baseline D Answers,Comparison D Answers,Difference (Comparison - Baseline) D Answers,Baseline P Offer,Comparison P Offer,Difference (Comparison - Baseline) P Offer,Baseline D Offer,Comparison D Offer,Difference (Comparison - Baseline) D Offer,Baseline Trial,Comparison Trial,Difference (Comparison - Baseline) Trial,Baseline P Win Probability,Comparison P Win Probability,Difference (Comparison - Baseline) P Win Probability,Baseline P Wealth,Comparison P Wealth,Difference (Comparison - Baseline) P Wealth,Baseline D Wealth,Comparison D Wealth,Difference (Comparison - Baseline) D Wealth,Baseline Total Wealth,Comparison Total Wealth,Difference (Comparison - Baseline) Total Wealth,Baseline Wealth Loss,Comparison Wealth Loss,Difference (Comparison - Baseline) Wealth Loss,Baseline P Welfare,Comparison P Welfare,Difference (Comparison - Baseline) P Welfare,Baseline D Welfare,Comparison D Welfare,Difference (Comparison - Baseline) D Welfare,Baseline Pre-Dispute Social Welfare Loss,Comparison Pre-Dispute Social Welfare Loss,Difference (Comparison - Baseline) Pre-Dispute Social Welfare Loss,Baseline Social Welfare Loss,Comparison Social Welfare Loss,Difference (Comparison - Baseline) Social Welfare Loss,Baseline Opportunity Cost,Comparison Opportunity Cost,Difference (Comparison - Baseline) Opportunity Cost,Baseline Harm Cost,Comparison Harm Cost,Difference (Comparison - Baseline) Harm Cost,Baseline Truly Liable Harm Cost,Comparison Truly Liable Harm Cost,Difference (Comparison - Baseline) Truly Liable Harm Cost,Baseline Truly Not Liable Harm Cost,Comparison Truly Not Liable Harm Cost,Difference (Comparison - Baseline) Truly Not Liable Harm Cost,Baseline Expenditures,Comparison Expenditures,Difference (Comparison - Baseline) Expenditures,Baseline Defendant Excess Net Monetary Burden,Comparison Defendant Excess Net Monetary Burden,Difference (Comparison - Baseline) Defendant Excess Net Monetary Burden,Baseline Plaintiff Net Recovery Shortfall,Comparison Plaintiff Net Recovery Shortfall,Difference (Comparison - Baseline) Plaintiff Net Recovery Shortfall,Baseline Value If Settled,Comparison Value If Settled,Difference (Comparison - Baseline) Value If Settled,Baseline No Suit,Comparison No Suit,Difference (Comparison - Baseline) No Suit,Baseline No Answer,Comparison No Answer,Difference (Comparison - Baseline) No Answer,Baseline Settles,Comparison Settles,Difference (Comparison - Baseline) Settles,Baseline P Abandons,Comparison P Abandons,Difference (Comparison - Baseline) P Abandons,Baseline D Defaults,Comparison D Defaults,Difference (Comparison - Baseline) D Defaults,Baseline Mutual Give-Up Probability Before 50/50 Allocation,Comparison Mutual Give-Up Probability Before 50/50 Allocation,Difference (Comparison - Baseline) Mutual Give-Up Probability Before 50/50 Allocation,Baseline P Loses,Comparison P Loses,Difference (Comparison - Baseline) P Loses,Baseline P Wins,Comparison P Wins,Difference (Comparison - Baseline) P Wins,Baseline Appropriation,Comparison Appropriation,Difference (Comparison - Baseline) Appropriation,Baseline Reaches Bargaining,Comparison Reaches Bargaining,Difference (Comparison - Baseline) Reaches Bargaining,Baseline Settlement Unconditional,Comparison Settlement Unconditional,Difference (Comparison - Baseline) Settlement Unconditional,Baseline Settlement Conditional on Reaching Bargaining,Comparison Settlement Conditional on Reaching Bargaining,Difference (Comparison - Baseline) Settlement Conditional on Reaching Bargaining,Baseline Real Litigation Costs,Comparison Real Litigation Costs,Difference (Comparison - Baseline) Real Litigation Costs,Baseline Liability Transfer to Plaintiff,Comparison Liability Transfer to Plaintiff,Difference (Comparison - Baseline) Liability Transfer to Plaintiff,Baseline Fee-Shifting Transfer to Plaintiff,Comparison Fee-Shifting Transfer to Plaintiff,Difference (Comparison - Baseline) Fee-Shifting Transfer to Plaintiff,Baseline Total Net Transfer to Plaintiff,Comparison Total Net Transfer to Plaintiff,Difference (Comparison - Baseline) Total Net Transfer to Plaintiff,Baseline Meritorious-Plaintiff Net Recovery Shortfall,Comparison Meritorious-Plaintiff Net Recovery Shortfall,Difference (Comparison - Baseline) Meritorious-Plaintiff Net Recovery Shortfall,Baseline Nonliable-Defendant Net Burden,Comparison Nonliable-Defendant Net Burden,Difference (Comparison - Baseline) Nonliable-Defendant Net Burden,Baseline Liable-Defendant Excess Net Burden Above Damages,Comparison Liable-Defendant Excess Net Burden Above Damages,Difference (Comparison - Baseline) Liable-Defendant Excess Net Burden Above Damages,Baseline Net Outcome Fidelity Loss,Comparison Net Outcome Fidelity Loss,Difference (Comparison - Baseline) Net Outcome Fidelity Loss
2,British,10,Baseline,Mandatory filing and answering; no later exit,Specification-Baseline__Cost-2__Fee-British,Specification-MandatoryFilingAnsweringNoExit__Cost-2__Fee-British,-1.7760000000000001E-15,-3.5529999999999999E-15,-0.0000000000000018,283,40,-243,0.71569000000000005,1,0.28431,0.281335,1,0.718665,0.47399000000000002,0.49999100000000002,0.026001,0.050000000000000003,0.40315200000000001,0.353152,0.097638000000000003,0.180253,0.082615,0.50893600000000006,0.57334499999999999,0.0644089999999999,10.2721,10.1266,-0.1455,9.3702100000000002,9.1652699999999996,-0.204940000000001,19.642299999999999,19.291799999999999,-0.3505,0.35769000000000001,0.708152,0.350462,10.2721,10.1266,-0.1455,9.3702100000000002,9.1652699999999996,-0.204940000000001,0,0,0,0.35769000000000001,0.708152,0.350462,0,0,0,0,0,0,0,0,0,0,0,0,0.35769000000000001,0.708152,0.350462,0.244639,0.44511499999999998,0.200476,0.270625,0.32674300000000001,0.056118,0.050000000000000003,0.44092300000000001,0.390923,0.28431000000000001,0,-0.28431,0.43435499999999999,0,-0.434355,0.13212299999999999,0.819747,0.687624,0.02717626,0,-0.02717626,0.02439846,0,-0.02439846,0.0034097200000000002,0,-0.00340972,0.047946299999999997,0.076905899999999999,0.0289596,0.049691300000000001,0.10334699999999999,0.0536557,0,0,0,0.281335,1,0.718665,0.132123,0.819747,0.687624,0.469628734426929,0.819747,0.350118265573071,0.35769000000000001,0.708152,0.350462,0.51505091,0.464792306481,-0.050258603519,0.001047,0.01586466,0.01481766,0.51609791,0.480656966481,-0.0354409435190001,0.541258,0.653495,0.112237,0.407802,0.603537,0.195735,0.0814723,0.28669,0.2052177,0.515264,0.771858,0.256594
2,British,10,Baseline,Moderate symmetric risk aversion,Specification-Baseline__Cost-2__Fee-British,Specification-ModerateRiskAversion__Cost-2__Fee-British,-1.7760000000000001E-15,2.8419999999999999E-13,0.000000000000286,283,1908,1625,0.71569000000000005,0.71569000000000005,0,0.281335,0.30368099999999998,0.022346,0.47399000000000002,0.49979000000000001,0.0258,0.050000000000000003,0.39802599999999999,0.348026,0.097638000000000003,0.003545,-0.094093,0.50893600000000006,0.432508,-0.0764280000000001,10.2721,10.331899999999999,0.0597999999999992,9.3702100000000002,9.3601299999999998,-0.0100800000000003,19.642299999999999,19.6921,0.0498000000000012,0.35769000000000001,0.30793799999999999,-0.049752,10.2721,1000.0599999999999,989.7879,9.3702100000000002,999.24000000000001,989.86979,0,0,0,0.35769000000000001,0.30793799999999999,-0.049752,0,0,0,0,0,0,0,0,0,0,0,0,0.35769000000000001,0.30793799999999999,-0.049752,0.244639,0.232764,-0.011875,0.270625,0.25419999999999998,-0.016425,0.050000000000000003,0.45000000000000001,0.4,0.28431000000000001,0.28431000000000001,0,0.43435499999999999,0.41200900000000001,-0.022346,0.13212299999999999,0.190913,0.05879,0.02717626,0.0606877,0.03351144,0.02439846,0.0485352,0.02413674,0.0034097200000000002,0,-0.00340972,0.047946299999999997,0.00201176,-0.04593454,0.049691300000000001,0.0015332,-0.0481581,0,0,0,0.281335,0.303681,0.022346,0.132123,0.190913,0.05879,0.469628734426929,0.628662972000224,0.159034237573295,0.35769000000000001,0.30793799999999999,-0.049752,0.51505091,0.54798825,0.0329373399999999,0.001047,-0.000287136,-0.001334136,0.51609791,0.547701114,0.0316032039999999,0.541258,0.508407,-0.032851,0.407802,0.444457,0.036655,0.0814723,0.0210659,-0.0604064,0.515264,0.486964,-0.0283
2,British,10,Baseline,Polarized continuous merits,Specification-Baseline__Cost-2__Fee-British,Specification-PolarizedContinuousMerits__Cost-2__Fee-British,-1.7760000000000001E-15,1.7760000000000001E-15,0.0000000000000036,283,361,78,0.71569000000000005,0.58226999999999995,-0.13342,0.281335,0.13486000000000001,-0.146475,0.47399000000000002,0.56198999999999999,0.088,0.050000000000000003,0.050000000000000003,0,0.097638000000000003,0.041882000000000003,-0.055756,0.50893600000000006,0.56382699999999997,0.0548909999999999,10.2721,10.3024,0.0303000000000004,9.3702100000000002,9.4573699999999992,0.087159999999999,19.642299999999999,19.759699999999999,0.1174,0.35769000000000001,0.24026800000000001,-0.117422,10.2721,10.3024,0.0303000000000004,9.3702100000000002,9.4573699999999992,0.087159999999999,0,0,0,0.35769000000000001,0.24026800000000001,-0.117422,0,0,0,0,0,0,0,0,0,0,0,0,0.35769000000000001,0.24026800000000001,-0.117422,0.244639,0.14189499999999999,-0.102744,0.270625,0.23730999999999999,-0.033315,0.050000000000000003,0.050000000000000003,0,0.28431000000000001,0.41772999999999999,0.13342,0.43435499999999999,0.44740999999999997,0.013055,0.13212299999999999,0.0388381,-0.0932849,0.02717626,0.04070167,0.01352541,0.02439846,0.01343837,-0.01096009,0.0034097200000000002,0.0054605399999999998,0.00205082,0.047946299999999997,0.018267800000000001,-0.0296785,0.049691300000000001,0.023614300000000001,-0.026077,0,0,0,0.281335,0.13486,-0.146475,0.132123,0.0388381,-0.0932849,0.469628734426929,0.287988284146522,-0.181640450280407,0.35769000000000001,0.24026800000000001,-0.117422,0.51505091,0.486404575,-0.028646335,0.001047,0.0032079,0.0021609,0.51609791,0.489612475,-0.0264854350000001,0.541258,0.474621,-0.066637,0.407802,0.241932,-0.16587,0.0814723,0.0418584,-0.0396139,0.515264,0.379205,-0.136059
2,British,10,Baseline,Truth-conditioned latent merits,Specification-Baseline__Cost-2__Fee-British,Specification-TruthConditionedLatentMerits__Cost-2__Fee-British,-1.7760000000000001E-15,8.8820000000000011E-16,0.0000000000000027,283,306,23,0.71569000000000005,0.631297,-0.0843930000000001,0.281335,0.200961,-0.080374,0.47399000000000002,0.48938999999999999,0.0154,0.050000000000000003,0.050000000000000003,0,0.097638000000000003,0.061476000000000003,-0.036162,0.50893600000000006,0.57477599999999995,0.0658399999999999,10.2721,10.2818,0.0097000000000005,9.3702100000000002,9.4316399999999998,0.0614299999999997,19.642299999999999,19.7134,0.0711000000000013,0.35769000000000001,0.28656300000000001,-0.071127,10.2721,10.2818,0.0097000000000005,9.3702100000000002,9.4316399999999998,0.0614299999999997,0,0,0,0.35769000000000001,0.28656300000000001,-0.071127,0,0,0,0,0,0,0,0,0,0,0,0,0.35769000000000001,0.28656300000000001,-0.071127,0.244639,0.161796,-0.082843,0.270625,0.23864299999999999,-0.031982,0.050000000000000003,0.050000000000000003,0,0.28431000000000001,0.368703,0.084393,0.43435499999999999,0.430336,-0.004019,0.13212299999999999,0.083200899999999994,-0.0489221,0.02717626,0.041999275,0.014823015,0.02439846,0.014284575,-0.010113885,0.0034097200000000002,0.0044213500000000001,0.00101163,0.047946299999999997,0.0261412,-0.0218051,0.049691300000000001,0.035335100000000001,-0.0143562,0,0,0,0.281335,0.200961,-0.080374,0.132123,0.0832009,-0.0489221,0.469628734426929,0.414015157169799,-0.05561357725713,0.35769000000000001,0.28656300000000001,-0.071127,0.51505091,0.48411572,-0.03093519,0.001047,0.00551634,0.00446934,0.51609791,0.48963206,-0.0264658500000001,0.541258,0.477295,-0.063963,0.407802,0.257553,-0.150249,0.0814723,0.066036,-0.0154363,0.515264,0.400439,-0.114825
4,American,10,Baseline,All litigation costs avoidable at bargaining,Specification-Baseline__Cost-4__Fee-American,Specification-AllCostsAvoidable__Cost-4__Fee-American,-3.5529999999999999E-15,-5.3290000000000004E-15,-0.0000000000000018,320,1501,1181,0.60758999999999996,1,0.39241,0.11798699999999999,1,0.882013,0.305836,0.94999999999999996,0.644164,0.14999999999999999,0.32703700000000002,0.177037,0.01404,0.072652999999999995,0.058613,0.52934199999999998,0.42420999999999998,-0.105132,10.1463,10.460599999999999,0.314299999999999,9.4014900000000008,9.3650599999999997,-0.0364300000000011,19.547799999999999,19.825600000000001,0.277800000000003,0.45219399999999998,0.17436599999999999,-0.277828,10.1463,10.460599999999999,0.314299999999999,9.4014900000000008,9.3650599999999997,-0.0364300000000011,0,0,0,0.45219399999999998,0.17436599999999999,-0.277828,0,0,0,0,0,0,0,0,0,0,0,0,0.45219399999999998,0.17436599999999999,-0.277828,0.20647699999999999,0.24258099999999999,0.036104,0.37618699999999999,0.16199,-0.214197,0.14999999999999999,0.94999999999999996,0.8,0.39240999999999998,0,-0.39241,0.48960300000000001,0,-0.489603,0.083724400000000004,0.080447599999999994,-0.0032768,0.01052335,0.4063865,0.39586315,0.00969918,0.4405135,0.43081432,0.0037144399999999998,0.173267,0.16955256,0.0066079199999999998,0.0418327,0.03522478,0.0074317999999999997,0.03082,0.0233882,0,0,0,0.117987,1,0.882013,0.0837244,0.0804476,-0.0032768,0.709606990600659,0.0804476,-0.629159390600659,0.45219399999999998,0.17436599999999999,-0.277828,0.51929264,0.54775872,0.0284660800000001,0,-0,-0,0.51929264,0.54775872,0.0284660800000001,0.752384,0.323984,-0.4284,0.394395,0.437786,0.043391,0.0185535,0.0473712,0.0288177,0.582664,0.404571,-0.178093
4,American,10,Baseline,All litigation costs sunk before bargaining,Specification-Baseline__Cost-4__Fee-American,Specification-AllCostsSunk__Cost-4__Fee-American,-3.5529999999999999E-15,0,0.0000000000000036,320,46,-274,0.60758999999999996,0,-0.60759,0.11798699999999999,0,-0.117987,0.305836,,,0.14999999999999999,,,0.01404,0,-0.01404,0.52934199999999998,,,10.1463,10,-0.1463,9.4014900000000008,10,0.598509999999999,19.547799999999999,20,0.452200000000001,0.45219399999999998,0,-0.452194,10.1463,10,-0.1463,9.4014900000000008,10,0.598509999999999,0,0,0,0.45219399999999998,0,-0.452194,0,0,0,0,0,0,0,0,0,0,0,0,0.45219399999999998,0,-0.452194,0.20647699999999999,0,-0.206477,0.37618699999999999,0.49999300000000002,0.123806,0.14999999999999999,,,0.39240999999999998,1,0.60759,0.48960300000000001,0,-0.489603,0.083724400000000004,0,-0.0837244,0.01052335,0,-0.01052335,0.00969918,0,-0.00969918,0.0037144399999999998,0,-0.00371444,0.0066079199999999998,0,-0.00660792,0.0074317999999999997,0,-0.0074318,0,0,0,0.117987,0,-0.117987,0.0837244,0,-0.0837244,0.709606990600659,,,0.45219399999999998,0,-0.452194,0.51929264,0,-0.51929264,0,0,0,0.51929264,0,-0.51929264,0.752384,1,0.247616,0.394395,0,-0.394395,0.0185535,0,-0.0185535,0.582664,0.499993,-0.0826709999999999
4,American,10,Baseline,Center-weighted continuous merits,Specification-Baseline__Cost-4__Fee-American,Specification-CenterWeightedContinuousMerits__Cost-4__Fee-American,-3.5529999999999999E-15,0,0.0000000000000036,320,183,-137,0.60758999999999996,1,0.39241,0.11798699999999999,0,-0.117987,0.305836,,,0.14999999999999999,,,0.01404,0,-0.01404,0.52934199999999998,,,10.1463,10.4,0.2537,9.4014900000000008,9,-0.401490000000001,19.547799999999999,19.399999999999999,-0.1478,0.45219399999999998,0.59999999999999998,0.147806,10.1463,10.4,0.2537,9.4014900000000008,9,-0.401490000000001,0,0,0,0.45219399999999998,0.59999999999999998,0.147806,0,0,0,0,0,0,0,0,0,0,0,0,0.45219399999999998,0.59999999999999998,0.147806,0.20647699999999999,0.500004,0.293527,0.37618699999999999,0.29999700000000001,-0.07619,0.14999999999999999,,,0.39240999999999998,0,-0.39241,0.48960300000000001,1,0.510397,0.083724400000000004,0,-0.0837244,0.01052335,0,-0.01052335,0.00969918,0,-0.00969918,0.0037144399999999998,0,-0.00371444,0.0066079199999999998,0,-0.00660792,0.0074317999999999997,0,-0.0074318,0,0,0,0.117987,0,-0.117987,0.0837244,0,-0.0837244,0.709606990600659,,,0.45219399999999998,0.59999999999999998,0.147806,0.51929264,1,0.48070736,0,0,0,0.51929264,1,0.48070736,0.752384,0.6,-0.152384,0.394395,1,0.605605,0.0185535,0,-0.0185535,0.582664,0.800001,0.217337
4,American,10,Baseline,Direct binary-state signals,Specification-Baseline__Cost-4__Fee-American,Specification-DirectBinaryStateSignals__Cost-4__Fee-American,-3.5529999999999999E-15,0,0.0000000000000036,320,308,-12,0.60758999999999996,0.83199900000000004,0.224409,0.11798699999999999,0.20722499999999999,0.089238,0.305836,0.32615699999999997,0.020321,0.14999999999999999,0.25,0.1,0.01404,0.015096,0.001056,0.52934199999999998,0.31473299999999998,-0.214609,10.1463,10.181699999999999,0.0353999999999992,9.4014900000000008,9.1767000000000003,-0.22479,19.547799999999999,19.3584,-0.189399999999999,0.45219399999999998,0.64165000000000005,0.189456,10.1463,10.181699999999999,0.0353999999999992,9.4014900000000008,9.1767000000000003,-0.22479,0,0,0,0.45219399999999998,0.64165000000000005,0.189456,0,0,0,0,0,0,0,0,0,0,0,0,0.45219399999999998,0.64165000000000005,0.189456,0.20647699999999999,0.329849,0.123372,0.37618699999999999,0.30887599999999998,-0.067311,0.14999999999999999,0.25,0.1,0.39240999999999998,0.16800100000000001,-0.224409,0.48960300000000001,0.62477400000000005,0.135171,0.083724400000000004,0.17566200000000001,0.0919376,0.01052335,0,-0.01052335,0.00969918,0.0164671,0.00676792,0.0037144399999999998,0,-0.00371444,0.0066079199999999998,0.010344799999999999,0.00373688,0.0074317999999999997,0.0047511999999999997,-0.0026806,0,0,0,0.117987,0.207225,0.089238,0.0837244,0.175662,0.0919376,0.709606990600659,0.847687296416938,0.138080305816279,0.45219399999999998,0.64165000000000005,0.189456,0.51929264,0.6899078,0.17061516,0,-0,-0,0.51929264,0.6899078,0.17061516,0.752384,0.617755,-0.134629,0.394395,0.640944,0.246549,0.0185535,0.0187518,0.0001983,0.582664,0.638725,0.056061
4,American,10,Baseline,High noise,Specification-Baseline__Cost-4__Fee-American,Specification-HighNoise__Cost-4__Fee-American,-3.5529999999999999E-15,8.8820000000000011E-16,0.0000000000000044,320,123,-197,0.60758999999999996,1,0.39241,0.11798699999999999,0,-0.117987,0.305836,,,0.14999999999999999,,,0.01404,0,-0.01404,0.52934199999999998,,,10.1463,10.4,0.2537,9.4014900000000008,9,-0.401490000000001,19.547799999999999,19.399999999999999,-0.1478,0.45219399999999998,0.59999999999999998,0.147806,10.1463,10.4,0.2537,9.4014900000000008,9,-0.401490000000001,0,0,0,0.45219399999999998,0.59999999999999998,0.147806,0,0,0,0,0,0,0,0,0,0,0,0,0.45219399999999998,0.59999999999999998,0.147806,0.20647699999999999,0.500004,0.293527,0.37618699999999999,0.29999700000000001,-0.07619,0.14999999999999999,,,0.39240999999999998,0,-0.39241,0.48960300000000001,1,0.510397,0.083724400000000004,0,-0.0837244,0.01052335,0,-0.01052335,0.00969918,0,-0.00969918,0.0037144399999999998,0,-0.00371444,0.0066079199999999998,0,-0.00660792,0.0074317999999999997,0,-0.0074318,0,0,0,0.117987,0,-0.117987,0.0837244,0,-0.0837244,0.709606990600659,,,0.45219399999999998,0.59999999999999998,0.147806,0.51929264,1,0.48070736,0,0,0,0.51929264,1,0.48070736,0.752384,0.6,-0.152384,0.394395,1,0.605605,0.0185535,0,-0.0185535,0.582664,0.800001,0.217337
4,American,10,Baseline,Low noise,Specification-Baseline__Cost-4__Fee-American,Specification-LowNoise__Cost-4__Fee-American,-3.5529999999999999E-15,-1.7760000000000001E-15,0.0000000000000018,320,234,-86,0.60758999999999996,0.59925099999999998,-0.008339,0.11798699999999999,0.0808894,-0.0370976,0.305836,0.28150500000000001,-0.024331,0.14999999999999999,0.14999999999999999,0,0.01404,0.0059899999999999997,-0.00805,0.52934199999999998,0.53211299999999995,0.002771,10.1463,10.1738,0.0274999999999999,9.4014900000000008,9.4109599999999993,0.0094699999999985,19.547799999999999,19.584700000000002,0.0369000000000028,0.45219399999999998,0.41527199999999997,-0.036922,10.1463,10.1738,0.0274999999999999,9.4014900000000008,9.4109599999999993,0.0094699999999985,0,0,0,0.45219399999999998,0.41527199999999997,-0.036922,0,0,0,0,0,0,0,0,0,0,0,0,0.45219399999999998,0.41527199999999997,-0.036922,0.20647699999999999,0.18199000000000001,-0.024487,0.37618699999999999,0.361763,-0.014424,0.14999999999999999,0.14999999999999999,0,0.39240999999999998,0.40074900000000002,0.008339,0.48960300000000001,0.51836199999999999,0.028759,0.083724400000000004,0.060343099999999997,-0.0233813,0.01052335,0.00824053,-0.00228282,0.00969918,0.0063159,-0.00338328,0.0037144399999999998,0.0029082000000000001,-0.00080624,0.0066079199999999998,0.00280255,-0.00380537,0.0074317999999999997,0.0031873000000000001,-0.0042445,0,0,0,0.117987,0.0808894,-0.0370976,0.0837244,0.0603431,-0.0233813,0.709606990600659,0.745995148931751,0.036388158331092,0.45219399999999998,0.41527199999999997,-0.036922,0.51929264,0.536916665,0.017624025,0,0,0,0.51929264,0.536916665,0.017624025,0.752384,0.723514,-0.0288700000000001,0.394395,0.355072,-0.039323,0.0185535,0.0089148,-0.0096387,0.582664,0.543753,-0.0389109999999999
4,American,10,Baseline,Low noise plus moderate risk aversion,Specification-Baseline__Cost-4__Fee-American,Specification-LowNoiseModerateRiskAversion__Cost-4__Fee-American,-3.5529999999999999E-15,0,0.0000000000000036,320,365,45,0.60758999999999996,0.50000999999999995,-0.10758,0.11798699999999999,0.0311051,-0.0868819,0.305836,0.160834,-0.145002,0.14999999999999999,0.15740499999999999,0.007405,0.01404,0.00071699999999999997,-0.013323,0.52934199999999998,0.65732699999999999,0.127985,10.1463,10.173299999999999,0.0269999999999992,9.4014900000000008,9.5071700000000003,0.10568,19.547799999999999,19.680499999999999,0.1327,0.45219399999999998,0.31952900000000001,-0.132665,10.1463,1000.04,989.8937,9.4014900000000008,999.41099999999994,990.00951,0,0,0,0.45219399999999998,0.31952900000000001,-0.132665,0,0,0,0,0,0,0,0,0,0,0,0,0.45219399999999998,0.31952900000000001,-0.132665,0.20647699999999999,0.12668699999999999,-0.07979,0.37618699999999999,0.364514,-0.011673,0.14999999999999999,0.13126699999999999,-0.018733,0.39240999999999998,0.49998999999999999,0.10758,0.48960300000000001,0.46890500000000002,-0.020698,0.083724400000000004,0.0250043,-0.0587201,0.01052335,0.00430725,-0.0062161,0.00969918,0.00107675,-0.00862243,0.0037144399999999998,0,-0.00371444,0.0066079199999999998,0.00024562,-0.0063623,0.0074317999999999997,0.00047120000000000002,-0.0069606,0,0,0,0.117987,0.0311051,-0.0868819,0.0837244,0.0250043,-0.0587201,0.709606990600659,0.803864961051403,0.094257970450744,0.45219399999999998,0.31952900000000001,-0.132665,0.51929264,0.4737351894481,-0.0455574505519,0,0,0,0.51929264,0.4737351894481,-0.0455574505519,0.752384,0.729015,-0.0233690000000001,0.394395,0.251884,-0.142511,0.0185535,0.0014939,-0.0170596,0.582664,0.491201,-0.091463
4,American,10,Baseline,Mandatory filing and answering,Specification-Baseline__Cost-4__Fee-American,Specification-MandatoryFilingAndAnswering__Cost-4__Fee-American,-3.5529999999999999E-15,1.7760000000000001E-15,0.0000000000000053,320,509,189,0.60758999999999996,1,0.39241,0.11798699999999999,1,0.882013,0.305836,0.83005099999999998,0.524215,0.14999999999999999,0.122403,-0.027597,0.01404,0.14618400000000001,0.132144,0.52934199999999998,0.54034899999999997,0.011007,10.1463,9.7950499999999998,-0.35125,9.4014900000000008,8.8295300000000001,-0.571960000000001,19.547799999999999,18.624600000000001,-0.923199999999998,0.45219399999999998,1.3754200000000001,0.923226,10.1463,9.7950499999999998,-0.35125,9.4014900000000008,8.8295300000000001,-0.571960000000001,0,0,0,0.45219399999999998,1.3754200000000001,0.923226,0,0,0,0,0,0,0,0,0,0,0,0,0.45219399999999998,1.3754200000000001,0.923226,0.20647699999999999,0.71771399999999996,0.511237,0.37618699999999999,0.49743300000000001,0.121246,0.14999999999999999,0.388625,0.238625,0.39240999999999998,0,-0.39241,0.48960300000000001,0,-0.489603,0.083724400000000004,0.213448,0.1297236,0.01052335,0.3195519,0.30902855,0.00969918,0.3208159,0.31111672,0.0037144399999999998,0.0809338,0.07721936,0.0066079199999999998,0.067193699999999995,0.06058578,0.0074317999999999997,0.078990500000000005,0.0715587,0,0,0,0.117987,1,0.882013,0.0837244,0.213448,0.1297236,0.709606990600659,0.213448,-0.496158990600659,0.45219399999999998,1.3754200000000001,0.923226,0.51929264,0.482757629,-0.036535011,0,0,0,0.51929264,0.482757629,-0.036535011,0.752384,0.994879,0.242495,0.394395,0.950335,0.55594,0.0185535,0.485086,0.4665325,0.582664,1.215147,0.632483
4,American,10,Baseline,Mandatory filing and answering; no later exit,Specification-Baseline__Cost-4__Fee-American,Specification-MandatoryFilingAnsweringNoExit__Cost-4__Fee-American,-3.5529999999999999E-15,0,0.0000000000000036,320,163,-157,0.60758999999999996,1,0.39241,0.11798699999999999,1,0.882013,0.305836,0.46771699999999999,0.161881,0.14999999999999999,0.53227800000000003,0.382278,0.01404,0.041005,0.026965,0.52934199999999998,0.49998799999999999,-0.029354,10.1463,9.8753899999999994,-0.270910000000001,9.4014900000000008,8.8754000000000008,-0.52609,19.547799999999999,18.750800000000002,-0.796999999999997,0.45219399999999998,1.2492099999999999,0.797016,10.1463,9.8753899999999994,-0.270910000000001,9.4014900000000008,8.8754000000000008,-0.52609,0,0,0,0.45219399999999998,1.2492099999999999,0.797016,0,0,0,0,0,0,0,0,0,0,0,0,0.45219399999999998,1.2492099999999999,0.797016,0.20647699999999999,0.62852200000000003,0.422045,0.37618699999999999,0.531227,0.15504,0.14999999999999999,0.499998,0.349998,0.39240999999999998,0,-0.39241,0.48960300000000001,0,-0.489603,0.083724400000000004,0.95899500000000004,0.8752706,0.01052335,0,-0.01052335,0.00969918,0,-0.00969918,0.0037144399999999998,0,-0.00371444,0.0066079199999999998,0.020503199999999999,0.01389528,0.0074317999999999997,0.020502200000000002,0.0130704,0,0,0,0.117987,1,0.882013,0.0837244,0.958995,0.8752706,0.709606990600659,0.958995,0.249388009399341,0.45219399999999998,1.2492099999999999,0.797016,0.51929264,0.49999778201,-0.01929485799,0,-0,-0,0.51929264,0.49999778201,-0.01929485799,0.752384,1.06247,0.310086,0.394395,1.06246,0.668065,0.0185535,0.19457,0.1760165,0.582664,1.159749,0.577085
