"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","MutOptLiability1",0.1261,0,0.126118,0.54769,1,0.866367,1,1,0.8017,0.195852,,,0.28316,,,,,0.210571,0.205209,0.167426,0.48162,10.472,9.36293,1000.07,999.197,0.165091,0.152806,0.1273,0.280106,0.1101,0.100592,0,0,0.28316,0.496255,0.210571,0.205209,0,0.553158,0,1,1,0.866367,0,0.133633,0.28316,0.210571,0.205209,0.0867903,0.0806357
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","MutOptLiability0",0.1465,0,0.14648,0.499997,1,0.758431,1,1,0.663332,0.17048,,,0.343104,,,,,0.184241,0.1569,0.074187,0.351295,10.4508,9.40615,1000.07,999.291,0.14301,0.148474,0.10341,0.251883,0.106004,0.0765061,0,0,0.343104,0.31632,0.184241,0.1569,0,0.499997,0,0,1,0.758431,0,0.241569,0.343104,0.184241,0.1569,0.0481253,0.0260615
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","MutOptLiability-1",0.1261,0,0.126117,0.452306,1,0.740955,1,1,0.617141,0.164516,,,0.368316,,,,,0.205211,0.167428,0,,10.4547,9.41469,1000.07,999.315,0.130572,0.185097,0.0876165,0.272713,0.144412,0.0605991,0,0,0.368316,0.280375,0.205211,0.167428,0,0.446837,0,-1,1,0.740955,0,0.259045,0.368316,0.205211,0.167428,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","MutOptLiability-2",0.0992,0,0.0992384,0.389965,1,0.751511,1,1,0.566303,0.167642,,,0.418624,,,,,0.129449,0.0968656,0,,10.433,9.43566,1000.07,999.345,0.131363,0.2351,0.0779852,0.313086,0.194712,0.0559364,0,0,0.418624,0.261191,0.182735,0.150152,0.106572,0.372649,0,-2,1,0.751511,0,0.248489,0.418624,0.129449,0.0968656,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","MutOptLiability-3",0.0739,0,0.0739395,0.332753,1,0.755307,1,1,0.50595,0.183597,,,0.484778,,,,,0,0,0,,10.4301,9.43825,1000.07,999.351,0.131648,0.306311,0.0707334,0.377044,0.267588,0.0540137,0,0,0.484778,0.25815,0.135264,0.135264,0.270528,0.297847,0,-3,1,0.755307,0,0.244693,0.484778,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","MutOptLiability-4",0.0523,0,0.0523032,0.285195,1,0.738324,1,1,0.425738,0.220708,,,0.570126,,,,,0,0,0,,10.4253,9.44431,1000.07,999.367,0.130374,0.357605,0.0546323,0.412237,0.314868,0.0412405,0,0,0.570126,0.271071,0.0840992,0.0840992,0.168198,0.230749,0,-4,1,0.738324,0,0.261676,0.570126,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","MutOptLiability-5",0.0752,0,0.0751612,0.212171,1,0.545495,1,1,0.196488,0.427349,,,0.545495,,,,,0,0,0,,10.5497,9.33443,1000.1,999.273,0.115912,0.548358,0.0318636,0.580222,0.485219,0.0219426,0,0,0.545495,0.311918,0,0,0,0.136208,0,-5.91211,1,0.545495,0,0.454505,0.545495,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Liable MutOptLiability5",0.0649,0,0.0649248,0.812356,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0.960189,10.8792,8.82078,1000.15,998.102,0.3,0.216042,0.120783,0.336826,0.0486095,0.0651432,0,0,0,,0,0,0,1,0,5.95951,1,1,0,0,0,0,0,0.0398115,0.960189
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Liable MutOptLiability4",0.0402,0,0.0402342,0.773389,1,1,1,1,0.95,0.05,,,0,,,,,0,0.272025,0.727975,0.874712,10.8201,8.92069,1000.13,998.354,0.259196,0.163675,0.179888,0.343562,0.0337665,0.141979,0,0,0,,0,0.272025,0,1,0,4,1,1,0,0,0,0,0.272025,0.0912068,0.636768
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Liable MutOptLiability3",0.0519,0,0.0519168,0.761126,1,1,1,1,0.95,0.05,,,0,,,,,0.0389341,0.501558,0.459508,0.818821,10.7903,8.99075,1000.13,998.543,0.218926,0.122274,0.209675,0.331949,0.0218692,0.174862,0,0,0,,0.0389341,0.501558,0,1,0,3,1,1,0,0,0,0.0389341,0.501558,0.0832529,0.376255
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Liable MutOptLiability2",0.0623,0,0.0622572,0.752456,1,1,1,1,0.95,0.268376,,,0.24264,,,,,0.0630427,0.419765,0.274553,0.732569,10.7654,9.04343,1000.13,998.698,0.191183,0.0828023,0.234612,0.317414,0.012695,0.190319,0,0,0.24264,0.95,0.0630427,0.419765,0,1,0,2,1,1,0,0,0.24264,0.0630427,0.419765,0.0734238,0.201129
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Liable MutOptLiability1",0.0698,0,0.0697633,0.746648,1,0.767768,1,1,0.93208,0.328485,,,0.252856,,,,,0.063186,0.304076,0.14765,0.613975,10.7699,9.0754,1000.13,998.809,0.15473,0.049142,0.230133,0.279275,0.00644825,0.18185,0,0,0.252856,0.895588,0.063186,0.304076,0,1,0,1,1,0.767768,0,0.232232,0.252856,0.063186,0.304076,0.0569968,0.0906536
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Liable MutOptLiability0",0.0732,0,0.0732397,0.743672,1,0.541097,1,1,0.909686,0.346642,,,0.202584,,,,,0.0637641,0.21482,0.059929,0.47599,10.7932,9.08225,1000.13,998.863,0.124572,0.0269884,0.206821,0.233809,0.00276393,0.153013,0,0,0.202584,0.842324,0.0637641,0.21482,0,1,0,0,1,0.541097,0,0.458903,0.202584,0.0637641,0.21482,0.0314033,0.0285255
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Liable MutOptLiability-1",0.0564,0,0.0563537,0.698602,1,0.469487,1,1,0.889248,0.362591,,,0.194756,,,,,0.0828214,0.191911,0,,10.8039,9.08587,1000.14,998.886,0.110212,0.0184699,0.196081,0.214551,0.00118141,0.135618,0,0,0.194756,0.803548,0.0828214,0.191911,0,1,0,-1,1,0.469487,0,0.530513,0.194756,0.0828214,0.191911,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Liable MutOptLiability-2",0.037,0,0.0369811,0.629728,1,0.439317,1,1,0.856156,0.384582,,,0.209127,,,,,0.0461855,0.111198,0,,10.7907,9.10132,1000.13,998.912,0.107949,0.0151531,0.209272,0.224425,0.000932331,0.150105,0,0,0.209127,0.752861,0.0825888,0.147601,0.0728067,1,0,-2,1,0.439317,0,0.560683,0.209127,0.0461855,0.111198,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Liable MutOptLiability-3",0.022,0,0.0220227,0.554066,1,0.412068,1,1,0.79975,0.411632,,,0.234367,,,,,0,0,0,,10.7625,9.13158,1000.13,998.958,0.105905,0.0108031,0.237482,0.248285,0.000603267,0.181347,0,0,0.234367,0.685828,0.0888503,0.0888503,0.177701,1,0,-3,1,0.412068,0,0.587932,0.234367,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Liable MutOptLiability-4",0.0121,0,0.0120689,0.480498,1,0.377893,1,1,0.697907,0.445976,,,0.272112,,,,,0,0,0,,10.7632,9.13342,1000.13,998.966,0.103342,0.0081234,0.23676,0.244884,0.000401424,0.178724,0,0,0.272112,0.599908,0.0528906,0.0528906,0.105781,1,0,-4,1,0.377893,0,0.622107,0.272112,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Liable MutOptLiability-5",0.0102,0,0.0102375,0.367702,1,0.292274,1,1,0.354187,0.558246,,,0.292274,,,,,0,0,0,,10.7661,9.13701,1000.13,998.998,0.0969206,0.0024696,0.233934,0.236404,6.17403E-05,0.161097,0,0,0.292274,0.456217,0,0,0,1,0,-5.6119,1,0.292274,0,0.707726,0.292274,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Not Liable MutOptLiability5",0.0102,0,0.0102375,0.6323,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0.752947,10.6409,9.05911,1000.09,998.505,0.3,0.940889,0,0.940889,1.13128,0,0,0,0,,0,0,0,0,0,5.61191,1,1,0,0,0,0,0,0.247053,0.752947
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Not Liable MutOptLiability4",0.0121,0,0.0120689,0.519502,1,1,1,1,0.95,0.05,,,0,,,,,0,0.0394541,0.960546,0.491758,10.3636,9.34234,1000.03,998.996,0.294082,0.657664,0,0.657664,0.75717,0,0,0,0,,0,0.0394541,0,0,0,4,1,1,0,0,0,0,0.0394541,0.488189,0.472356
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Not Liable MutOptLiability3",0.022,0,0.0220227,0.445934,1,1,1,1,0.95,0.05,,,0,,,,,0.345309,0.0687925,0.585898,0.469037,10.2219,9.54018,1000.01,999.34,0.237885,0.459822,0,0.459822,0.495575,0,0,0,0,,0.345309,0.0687925,0,0,0,3,1,1,0,0,0,0.345309,0.0687925,0.31109,0.274808
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Not Liable MutOptLiability2",0.037,0,0.0369802,0.370277,1,1,1,1,0.95,0.0651717,,,0.0168574,,,,,0.560672,0.0751383,0.347333,0.425298,10.1339,9.66397,1000,999.558,0.2021,0.336031,0,0.336031,0.330491,0,0,0,0.0168574,0.95,0.560672,0.0751383,0,0,0,2,1,1,0,0,0.0168574,0.560672,0.0751383,0.199613,0.14772
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Not Liable MutOptLiability1",0.0564,0,0.0563548,0.301394,1,0.988426,1,1,0.67633,0.0683168,,,0.320675,,,,,0.393024,0.0828197,0.191907,0.35556,10.1032,9.71887,1000,999.677,0.177918,0.281134,0,0.281134,0.238415,0,0,0,0.320675,0.106458,0.393024,0.0828197,0,0,0,1,1,0.988426,0,0.0115745,0.320675,0.393024,0.0828197,0.123673,0.0682343
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Not Liable MutOptLiability0",0.0732,0,0.0732406,0.256326,1,0.975764,1,1,0.526722,0.072792,,,0.483621,,,,,0.304717,0.0989806,0.088445,0.266806,10.1085,9.73004,1000.01,999.718,0.161449,0.269957,0,0.269957,0.209243,0,0,0,0.483621,0.0959857,0.304717,0.0989806,0,0,0,0,1,0.975764,0,0.0242364,0.483621,0.304717,0.0989806,0.0648471,0.0235975
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Not Liable MutOptLiability-1",0.0698,0,0.0697632,0.253352,1,0.960243,1,1,0.509673,0.0862861,,,0.508516,,,,,0.304076,0.147651,0,,10.1727,9.6803,1000.02,999.661,0.147018,0.319695,0,0.319695,0.260112,0,0,0,0.508516,0.11852,0.304076,0.147651,0,0,0,-1,1,0.960243,0,0.0397572,0.508516,0.304076,0.147651,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Not Liable MutOptLiability-2",0.0623,0,0.0622573,0.247545,1,0.936956,1,1,0.485575,0.107221,,,0.543066,,,,,0.178908,0.0883523,0,,10.2205,9.63425,1000.03,999.602,0.145272,0.36575,0,0.36575,0.309818,0,0,0,0.543066,0.148724,0.242222,0.151667,0.126629,0,0,-2,1,0.936956,0,0.0630445,0.543066,0.178908,0.0883523,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Not Liable MutOptLiability-3",0.0519,0,0.0519168,0.238874,1,0.900906,1,1,0.448946,0.139353,,,0.591001,,,,,0,0,0,,10.2891,9.56834,1000.04,999.518,0.142568,0.431663,0,0.431663,0.38084,0,0,0,0.591001,0.186207,0.154952,0.154952,0.309905,0,0,-3,1,0.900906,0,0.0990941,0.591001,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Not Liable MutOptLiability-4",0.0402,0,0.0402342,0.226611,1,0.846442,1,1,0.389289,0.190541,,,0.65952,,,,,0,0,0,,10.324,9.53756,1000.05,999.487,0.138483,0.462438,0,0.462438,0.409198,0,0,0,0.65952,0.230373,0.0934607,0.0934607,0.186921,0,0,-4,1,0.846442,0,0.153558,0.65952,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Truly Not Liable MutOptLiability-5",0.0649,0,0.0649237,0.187647,1,0.585424,1,1,0.184073,0.417044,,,0.585424,,,,,0,0,0,,10.5155,9.36556,1000.09,999.316,0.118907,0.634437,0,0.634437,0.561722,0,0,0,0.585424,0.300558,0,0,0,0,0,-5.95945,1,0.585424,0,0.414576,0.585424,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","High Quality",0.3263,0,0.326321,0.854797,1,0.685824,1,1,0.95,0.250566,,,0.152837,,,,,2.44158E-05,0.25699,0.275953,0.997586,10.9166,8.91561,1000.16,998.525,0.16783,0.148399,0.0781236,0.226523,0.0903589,0.00761932,0,0,0.152837,0.95,3.39914E-05,0.257,1.91511E-05,0.936562,0,1.89703,1,0.685824,0,0.314176,0.152837,2.44158E-05,0.25699,0.00066603,0.275287
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","High Quality Liable MutOptLiability5",0.0556,0,0.0556351,0.860413,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0.998209,10.9229,8.77706,1000.16,998.028,0.3,0.285082,0.0722758,0.357357,0.138216,0.00765774,0,0,0,,0,0,0,0.939328,0,6.05685,1,1,0,0,0,0,0,0.00179091,0.998209
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","High Quality Liable MutOptLiability4",0.0301,0,0.0300518,0.85891,1,1,1,1,0.95,0.05,,,0,,,,,0,0.377679,0.622321,0.997299,10.9231,8.83359,1000.16,998.239,0.243348,0.229318,0.0720978,0.301416,0.117893,0.00750489,0,0,0,,0,0.377679,0,0.938474,0,4,1,1,0,0,0,0,0.377679,0.0016811,0.62064
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","High Quality Liable MutOptLiability3",0.0376,0,0.0375909,0.860218,1,1,1,1,0.95,0.05,,,0,,,,,1.91868E-05,0.710828,0.289153,0.996102,10.9237,8.88294,1000.16,998.425,0.193373,0.178969,0.0715907,0.25056,0.0963278,0.00679229,0,0,0,,1.91868E-05,0.710828,0,0.939027,0,3,1,1,0,0,0,1.91868E-05,0.710828,0.00112699,0.288026
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","High Quality Liable MutOptLiability2",0.0443,0,0.0443111,0.861457,1,1,1,1,0.95,0.368044,,,0.353382,,,,,2.4641E-05,0.556376,0.090217,0.994999,10.9068,8.92968,1000.16,998.589,0.163533,0.13116,0.087931,0.219091,0.0787559,0.00930327,0,0,0.353382,0.95,2.4641E-05,0.556376,0,0.939549,0,2,1,1,0,0,0.353382,2.4641E-05,0.556376,0.00045117,0.0897657
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","High Quality Liable MutOptLiability1",0.0492,0,0.0492232,0.862632,1,0.658916,1,1,0.95,0.520468,,,0.344443,,,,,3.12708E-05,0.298635,0.015807,0.994316,10.9076,8.96557,1000.16,998.705,0.12679,0.0944904,0.0868779,0.181368,0.0682733,0.00868941,0,0,0.344443,0.95,3.12708E-05,0.298635,0,0.940042,0,1,1,0.658916,0,0.341084,0.344443,3.12708E-05,0.298635,8.98403E-5,0.0157168
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","High Quality Liable MutOptLiability0",0.0515,0,0.0515311,0.863738,1,0.327634,1,1,0.95,0.662142,,,0.222843,,,,,3.95738E-05,0.10345,0.001302,0.993989,10.9138,8.98642,1000.16,998.768,0.0997678,0.0731117,0.080831,0.153943,0.0628109,0.00739097,0,0,0.222843,0.95,3.95738E-05,0.10345,0,0.940504,0,0,1,0.327634,0,0.672366,0.222843,3.95738E-05,0.10345,7.82357E-6,0.0012937
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","High Quality Liable MutOptLiability-1",0.0348,0,0.0347665,0.840593,1,0.16477,1,1,0.95,0.789356,,,0.13536,,,,,7.30321E-05,0.0293374,0,,10.9182,8.99448,1000.16,998.792,0.0873578,0.0750772,0.0759499,0.151027,0.0708954,0.00652793,0,0,0.13536,0.95,7.30321E-05,0.0293374,0,0.930499,0,-1,1,0.16477,0,0.83523,0.13536,7.30321E-05,0.0293374,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","High Quality Liable MutOptLiability-2",0.0168,0,0.0167835,0.807938,1,0.0636215,1,1,0.95,0.874616,,,0.0582926,,,,,2.18444E-06,0.00515188,0,,10.922,8.99823,1000.16,998.803,0.0797716,0.0866533,0.0713151,0.157968,0.0852754,0.00575845,0,0,0.0582926,0.95,8.9612E-05,0.00523931,0.000174855,0.915187,0,-2,1,0.0636215,0,0.936379,0.0582926,2.18444E-06,0.00515188,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","High Quality Liable MutOptLiability-3",0.0054,0,0.00537314,0.779683,1,0.0172573,1,1,0.949998,0.918282,,,0.0166491,,,,,0,0,0,,10.9239,8.99984,1000.16,998.807,0.0762943,0.0997782,0.0685542,0.168332,0.0994486,0.00552302,0,0,0.0166491,0.949998,0.000304075,0.000304075,0.00060815,0.900628,0,-3,1,0.0172573,0,0.982743,0.0166491,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","High Quality Liable MutOptLiability-4",0.001,0,0.000968515,0.763098,1,0.00348759,1,1,0.949936,0.937399,,,0.00343901,,,,,0,0,0,,10.9248,8.99993,1000.16,998.808,0.0752616,0.10871,0.0670269,0.175737,0.108644,0.00506933,0,0,0.00343901,0.949935,2.42906E-05,2.42906E-05,4.85811E-05,0.891375,0,-4,1,0.00348759,0,0.996512,0.00343901,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","High Quality Liable MutOptLiability-5",8.6E-5,0,8.5821E-05,0.755227,1,0.000572043,1,1,0.940167,0.945156,,,0.000572043,,,,,0,0,0,,10.925,8.99999,1000.16,998.808,0.0750429,0.113254,0.066536,0.17979,0.113243,0.00499678,0,0,0.00057204,0.942662,0,0,0,0.88676,0,-5.03592,1,0.000572043,0,0.999428,0.000572043,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","PLiabilitySignal 1",0.0994,0,0.09939,0.0927283,1,0.95278,1,1,0.05,0.0926583,,,0.95278,,,,,0,0,0,,10.0402,9.81336,1000,999.877,0.146459,0.17867,0.0387137,0.217384,0.0728512,0.0389924,0,0,0.95278,0.0713292,0,0,0,0.0407398,0,-2.91454,1,0.95278,0,0.04722,0.95278,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","PLiabilitySignal 2",0.1161,0,0.11609,0.146862,1,0.94259,1,1,0.05,0.0995836,,,0.94259,,,,,0,0,0,,10.0529,9.8014,1000.01,999.863,0.145694,0.184133,0.0626902,0.246823,0.0814264,0.0628569,0,0,0.94259,0.0747918,0,0,0,0.0674084,0,-2.10898,1,0.94259,0,0.05741,0.94259,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","PLiabilitySignal 3",0.1047,0,0.10468,0.23531,1,0.92352,1,1,0.95,0.112126,,,0.06375,,,,,0.67119,0,0,,10.1563,9.6994,1000.01,999.672,0.144264,0.258134,0.105341,0.363475,0.218374,0.110169,0,0,0.06375,0.95,0.76548,0.09429,0.18858,0.130409,0,-1.43879,1,0.92352,0,0.07648,0.06375,0.67119,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","PLiabilitySignal 4",0.0929,0,0.09287,0.339637,1,0.89648,1,1,0.95,0.12918,,,0.07887,,,,,0.60618,0,0,,10.2092,9.6486,1000.02,999.606,0.142236,0.260147,0.185115,0.445262,0.227611,0.192142,0,0,0.07887,0.95,0.711895,0.105715,0.21143,0.24452,0,-0.84615,1,0.89648,0,0.10352,0.07887,0.60618,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","PLiabilitySignal 5",0.087,0,0.08697,0.44632,1,0.86282,1,1,0.95,0.149427,,,0.09532,,,,,0,0.2315,0.536,0.32033,10.5013,9.2786,1000.06,999.038,0.220112,0.418955,0.163346,0.582301,0.412008,0.1726,0,0,0.09532,0.95,0,0.2315,0,0.407556,0,-0.2791,1,0.86282,0,0.13718,0.09532,0,0.2315,0.364303,0.171697
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","PLiabilitySignal 6",0.087,0,0.08697,0.55368,1,0.82286,1,1,0.95,0.172598,,,0.11209,,,,,0,0.24677,0.464,0.599826,10.7059,9.08782,1000.11,998.743,0.206314,0.393728,0.139899,0.533628,0.378329,0.123619,0,0,0.11209,0.95,0,0.24677,0,0.592444,0,0.2791,1,0.82286,0,0.17714,0.11209,0,0.24677,0.185681,0.278319
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","PLiabilitySignal 7",0.0929,0,0.09287,0.660363,1,0.77777,1,1,0.95,0.19815,,,0.12803,,,,,0,0.25592,0.39382,0.834124,10.8435,8.96412,1000.14,998.56,0.192406,0.313445,0.102691,0.416136,0.278395,0.058647,0,0,0.12803,0.95,0,0.25592,0,0.75548,0,0.84615,1,0.77777,0,0.22223,0.12803,0,0.25592,0.0653251,0.328495
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","PLiabilitySignal 8",0.1047,0,0.10468,0.764691,1,0.72952,1,1,0.95,0.22527,,,0.14207,,,,,0,0.25865,0.3288,0.953877,10.9005,8.92051,1000.15,998.512,0.179034,0.219037,0.0828184,0.301855,0.16801,0.0209073,0,0,0.14207,0.95,0,0.25865,0,0.869591,0,1.4387,1,0.72952,0,0.27048,0.14207,0,0.25865,0.0151652,0.313635
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","PLiabilitySignal 9",0.1161,0,0.11609,0.853138,1,0.68648,1,1,0.95,0.249972,,,0.15253,,,,,0,0.25673,0.27722,0.991344,10.9146,8.91732,1000.16,998.527,0.168069,0.151734,0.0791243,0.230858,0.0946334,0.0093277,0,0,0.15253,0.95,0,0.25673,0,0.932591,0,2.10907,1,0.68648,0,0.31352,0.15253,0,0.25673,0.0023995,0.274821
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","PLiabilitySignal 10",0.0994,0,0.09939,0.907271,1,0.65947,1,1,0.95,0.265983,,,0.15826,,,,,0,0.25392,0.24729,0.998697,10.9167,8.92173,1000.16,998.547,0.161554,0.119252,0.0798444,0.199096,0.0615106,0.00730643,0,0,0.15826,0.95,0,0.25392,0,0.95926,0,2.91463,1,0.65947,0,0.34053,0.15826,0,0.25392,0.00032212,0.246968
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","DLiabilitySignal 1",0.082,0,0.0820187,0.291639,1,1,1,1,0.565973,0.05,,,0.426697,,,,,0.283741,0,0.289562,0.650883,10.1196,9.68692,1000.01,999.593,0.193434,0.159696,0.123171,0.282867,0.0809078,0.127161,0,0,0.426697,0.05,0.283741,0,0,0.245181,0,2.57706,1,1,0,0,0.426697,0.283741,0,0.101091,0.188471
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","DLiabilitySignal 2",0.0935,0,0.0934918,0.330368,1,1,1,1,0.610696,0.05,,,0.377005,,,,,0.274668,0,0.348327,0.689045,10.1676,9.63013,1000.01,999.494,0.202249,0.172845,0.130144,0.302989,0.0943721,0.132177,0,0,0.377005,0.05,0.274668,0,0,0.291538,0,1.93224,1,1,0,0,0.377005,0.274668,0,0.108314,0.240013
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","DLiabilitySignal 3",0.1028,0,0.102752,0.374271,1,1,1,1,0.65713,0.05,,,0.325411,,,,,0.260452,0,0.414137,0.725766,10.2248,9.56308,1000.02,999.378,0.212121,0.187672,0.135835,0.323507,0.10864,0.135065,0,0,0.325411,0.05,0.260452,0,0,0.344895,0,1.33668,1,1,0,0,0.325411,0.260452,0,0.11357,0.300566
